Gene name,Zebrafish gene name,Zebrafish homology type
Gm28245,,
Gm21173,sycp3,ortholog_one2many
Gm29203,,
Gm21497,sycp3,ortholog_one2many
Gm20802,,
Gm29070,,
Gm28553,sycp3,ortholog_one2many
Gm21873,,
Gm29190,,
Gm21760,sycp3,ortholog_one2many
Gm21858,sycp3,ortholog_one2many
Gm29244,,
1700040F15Rik,sycp3,ortholog_one2many
Gm20792,sycp3,ortholog_one2many
Gm28754,,
Gm21865,sycp3,ortholog_one2many
Gm35134,sycp3,ortholog_one2many
Gm37998,,
Gm30737,sycp3,ortholog_one2many
Gm36987,,
Gm28531,,
Gm21996,sycp3,ortholog_one2many
Gm28105,,
Gm28104,,
Gm28103,,
Gm28102,sycp3,ortholog_one2many
Gm28488,,
Gm28491,,
Gm28490,sycp3,ortholog_one2many
Gm29579,,
Gm29582,sycp3,ortholog_one2many
Gm28870,sycp3,ortholog_one2many
Gm28279,,
Gm21739,sycp3,ortholog_one2many
Gm21256,sycp3,ortholog_one2many
Gm20838,sycp3,ortholog_one2many
Gm28890,,
Gm28891,sycp3,ortholog_one2many
Gm20837,sycp3,ortholog_one2many
Gm29503,,
Gm21861,sycp3,ortholog_one2many
Gm21722,,
Gm28898,,
Gm28897,sycp3,ortholog_one2many
Gm29564,sycp3,ortholog_one2many
Gm28827,sycp3,ortholog_one2many
Gm29110,sycp3,ortholog_one2many
Gm38107,,
Gm31571,sycp3,ortholog_one2many
Gm29866,sycp3,ortholog_one2many
Gm36950,,
Gm29523,,
Gm29524,,
Gm29528,,
Gm20777,,ortholog_many2many
Gm20777,,ortholog_many2many
Gm20777,spinb,ortholog_many2many
Gm28955,,
Gm28954,,
Gm28510,sycp3,ortholog_one2many
Gm29525,,
Gm29526,,
Gm20737,,ortholog_many2many
Gm20737,,ortholog_many2many
Gm20737,spinb,ortholog_many2many
Gm21775,,
Gm21900,,
Gm29527,,
Gm20775,,
Gm29522,,
Gm28917,,
Gm28919,sycp3,ortholog_one2many
Gm21719,,ortholog_many2many
Gm21719,,ortholog_many2many
Gm21719,spinb,ortholog_many2many
Gm28921,,
Gm28920,,
Gm28444,,
Gm28171,,ortholog_many2many
Gm28171,,ortholog_many2many
Gm28171,spinb,ortholog_many2many
Gm28173,,
Gm37236,,
Gm29194,,
Gm21778,,ortholog_many2many
Gm21778,,ortholog_many2many
Gm21778,spinb,ortholog_many2many
Gm29195,,
Gm29196,,
Gm28435,,
Gm28436,,
Gm29197,,
Gm54349,,
Gm29158,,
Gm21854,,ortholog_many2many
Gm21854,,ortholog_many2many
Gm21854,spinb,ortholog_many2many
Gm28768,,
Gm28769,,
Gm20914,,ortholog_many2many
Gm20914,,ortholog_many2many
Gm20914,spinb,ortholog_many2many
Gm21812,,ortholog_many2many
Gm21812,,ortholog_many2many
Gm21812,spinb,ortholog_many2many
Gm29535,,
Gm29533,,
Gm29534,,
Gm21874,,ortholog_many2many
Gm21874,,ortholog_many2many
Gm21874,spinb,ortholog_many2many
Gm28849,,
Gm28847,,
Gm29475,,
Gm20821,,ortholog_many2many
Gm20821,,ortholog_many2many
Gm20821,spinb,ortholog_many2many
Gm28999,,
Gm21244,,ortholog_many2many
Gm21244,,ortholog_many2many
Gm21244,spinb,ortholog_many2many
Gm29364,,
Gm29363,,
Gm21292,,ortholog_many2many
Gm21292,,ortholog_many2many
Gm21292,spinb,ortholog_many2many
Gm21721,,ortholog_many2many
Gm21721,,ortholog_many2many
Gm21721,spinb,ortholog_many2many
Gm29366,,
Gm29281,,
Gm29330,,
Gm21425,,ortholog_many2many
Gm21425,,ortholog_many2many
Gm21425,spinb,ortholog_many2many
Gm20773,,ortholog_many2many
Gm20773,,ortholog_many2many
Gm20773,spinb,ortholog_many2many
Gm21151,,
Gm29409,,
Gm28632,,
Gm28101,,
Gm33815,,
Gm21160,,
Gm28637,,
Gm28636,,
Gm28081,,
Gm28080,,
Gm21524,,
Gm28302,,
Gm28079,,
Gm28300,,
Gm28301,,
Gm21860,,
Mid1-ps1,,
Gm47283,,
Gm21742,,
Gm37765,,
Gm38229,,
Gm36866,,
Gm21412,,
Gm38035,,
Gm37875,,
Gm21875,,
Gm20904,,
Gm29576,,
Gm21163,,
Gm28122,,
Gm30045,,
Gm21921,,
Gm37112,,
Gm37287,,
Gm30175,,
Gm21350,,
Gm20857,,
Gm30705,,
Gm21773,,
Gm37451,,
Gm37793,,
Gm30858,,
Gm21791,,
Gm21427,,
Gm29577,,
Gm29573,,
Gm28377,,
Gm21776,,
Gm21155,,
Gm37130,,
Gm37467,,
Gm20928,,
Gm38363,,
Gm30174,,
Gm28619,,
Gm20793,,
Gm54341,,
Gm54342,,
Gm28993,,
Gm28994,,
Gm20795,,ortholog_many2many
Gm20795,,ortholog_many2many
Gm20795,spinb,ortholog_many2many
Gm28596,,
Gm20832,,
Gm28597,,
Gm28428,,
Gm20827,,
Gm28427,,
Gm28426,,
Gm28425,,
Gm21729,,
Gm28834,,
Gm28833,,
Gm29354,,
Gm29353,,
Gm50460,,
Gm29357,,
Gm29356,,
Gm21914,,
Gm28617,,
Gm28618,,
Gm21774,,
Gm29537,,
Gm28781,,
Gm28174,,
Gm29433,,
Gm29215,,
Gm21801,,
Gm28850,,
,,
,,
Gm21822,,
,,
Gm21891,,
Gm21828,,
Gm21725,,
Gm29616,,
Gm21784,,
Gm20805,,
Gm29618,,
Gm29109,,
Gm29108,,
Gm21913,,
Gm54339,,
Gm21076,,
Gm29416,,
Gm54340,,
Gm21869,,
Gm20813,,
Gm28790,,
Gm29272,,
Gm21866,,
,,
Gm21767,,
,,
Gm30353,,
Gm30686,,
Gm31186,,
Gm28371,,
Gm28595,,
Gm37032,,
Gm21882,,
,,
,,
Gm21797,,
Gm21800,,
Gm21842,,
Gm28170,,
Gm21744,,
Gm28764,,
Gm28762,,
Gm28763,,
Gm21094,sycp3,ortholog_one2many
Gm21588,,
Gm28761,,
Gm21599,,
Gm28765,,
Gm21752,,
Gm28365,,
Gm21477,sycp3,ortholog_one2many
Gm28368,,
Gm28369,,
Gm28367,,
Gm50048,,
Gm19466,,
Chst9,,
Gm10036,,
Gm24228,,
Gm4835,,
Gm54353,,
Gm50076,,
Gm54354,,
Gm7665,,
Cdh2,cdh2,ortholog_one2one
Gm15485,,
Gm15328,,
Gm7670,,
1700001G01Rik,,
Gm22470,,
Gm54355,,
4921533I20Rik,,
4930545E07Rik,,
Gm50082,,
Cep120,CEP120,ortholog_one2one
Gm34396,,
Krtap20-2,,
Gm54382,,
Krtap21-1,,
Krtap6-2,,
Ifitm7,,
Gm23655,,
Krtap8-1,,
Krtap7-1,,
Krtap11-1,,
Gm49696,,
Gm17844,,
Bmerb1,bmerb1,ortholog_one2one
Gm15806,,
Rabl3,rabl3,ortholog_one2one
Gm50083,,
Gm54356,,
Gm50084,,
Gm31086,,
Gm15807,,
Gm38432,,
Gm49569,,
Gm15808,,
Gm7720,,
Gm54357,7SK,ortholog_one2many
Gm54358,,
Hgd,hgd,ortholog_one2one
Csnk1g3,,
Gm5507,,
Gm8594,,
Gm50361,,
4933434P08Rik,,
9330117O12Rik,,
Gm5821,,
Gm46559,,
Gm33732,,
Ndufb4,ndufb4,ortholog_one2one
Gm50365,,
Gm50366,,
Dsc3,dsc2l,ortholog_one2many
Gm4600,,
Marf1,MARF1,ortholog_one2one
Zfp608,,
Gm54384,,
Mir484,,
Fstl1,fstl1b,ortholog_one2many
Fstl1,fstl1a,ortholog_one2many
Gm24183,,
Gm54359,,
Gm34073,,
Gm22597,,
Gm37828,,
Gm37337,,
Gm24514,,
Gm26959,,
Btnl12,,
Gm8614,,
Gm6942,,
Gm54385,,
Lrrc58,LRRC58,ortholog_one2many
Lrrc58,lrrc58a,ortholog_one2many
Gm4230,,
Gm54360,,
Gm6944,,
Gm54361,,
Gm23555,,
Gm54362,,
Gm50385,,
Gm15725,,
Gm8629,,
Gpr156,GPR156,ortholog_one2one
Gramd3,,
Gm25140,,
Gsk3b,gsk3ba,ortholog_one2many
Gsk3b,gsk3bb,ortholog_one2many
Gm25617,,
Gm25617,,
Nde1,nde1,ortholog_one2one
Dsc2,dsc2l,ortholog_one2many
Tiam1,TIAM1,ortholog_one2many
Tiam1,TIAM1,ortholog_one2many
Dsc1,dsc2l,ortholog_one2many
Dsg1c,,ortholog_one2many
Dsg1a,,ortholog_one2many
Gm2805,,
Gm7307,,
Gm49704,,
Sod1,sod1,ortholog_one2one
Dsg1b,,ortholog_one2many
Scaf4,scaf4b,ortholog_one2many
Scaf4,SCAF4,ortholog_one2many
Aldh7a1,aldh7a1,ortholog_one2one
Gm49707,,
Gm49708,,
Gm49709,,
Gm49710,,
Hunk,,
Gm36001,,
1110008E08Rik,,
Gm49714,,
Gm23406,,ortholog_one2many
Gm36169,,
Gm49715,,
Mis18a,MIS18A,ortholog_one2one
Mrap,,
Gm8642,,
Mir1258,,
Dsg4,,ortholog_one2many
Urb1,urb1,ortholog_one2one
Gm5688,,
Phax,phax,ortholog_one2one
Tex43,,
Gm50283,,
Gm50288,,
Gm50289,,
Lmnb1,lmnb1,ortholog_one2one
Myh11,myh11a,ortholog_one2many
Myh11,MYH11,ortholog_one2many
Marchf3,zgc:158785,ortholog_many2many
Dsg3,,ortholog_one2many
Gm15345,,
Gm18087,,
Tpi-rs10,,
C330018D20Rik,C10H5orf63,ortholog_one2one
Gm18739,,
Gm19486,,
Dsg2,,ortholog_one2many
Gm16090,,
Ttr,ttr,ortholog_one2one
Gm10269,,
B4galt6,b4galt5,ortholog_one2one
Megf10,megf10,ortholog_one2one
Gm50200,,
Gm50201,,
Trappc8,TRAPPC8,ortholog_one2one
Cep20,cep20,ortholog_one2one
Gm15868,,
Gm49517,,
Eva1c,EVA1C,ortholog_one2one
Gm22271,,
2410080I02Rik,,
Klf9,klf9,ortholog_one2one
Gm54372,,
Mir1192,,
Rnf125,,
Habp2,,
Rnf138,,
Gm36363,,
Gm7831,,
Gm49727,,
Cfap298,cfap298,ortholog_one2one
Igsf11,igsf11,ortholog_one2one
Mep1b,MEP1B,ortholog_one2many
Mep1b,mep1ba,ortholog_one2many
4930534H18Rik,,
Gm36742,,
Gm36903,,
Gm54403,,
Gm8609,,
Gm6378,,
Lsamp,,ortholog_one2one
Garem1,garem,ortholog_one2one
Smc5,smc5,ortholog_one2one
Gm54376,,
Gm50049,,
Gm41675,,
Gm50052,,
Gm22886,,
Gm4837,,
Fbn2,FBN2,ortholog_one2one
Gm37508,,
Gm22543,,
Gm36939,,
Gm54407,,
Gm54408,,
Gm54409,,
Gm54410,,
Gm54411,,
Gm28750,,
Gm49737,,
Gm49738,,
Gap43,gap43,ortholog_one2one
Mir6540,,
Gm49739,,
4932412D23Rik,,
Gm49530,,
Gm25547,,
Gm33696,,
Efcab1,efcab1,ortholog_one2one
Gm49536,,
Gm7731,,
Gm5404,,
Gm6031,,
Gm7085,,
Synj1,synj1,ortholog_one2one
Gm54377,,
Klhl14,KLHL14,ortholog_one2one
Gm41821,,
Gm24263,,
Mamdc2,mamdc2a,ortholog_one2one
Slc27a6,slc27a6,ortholog_one2one
4930426D05Rik,,
Gm50445,,
Gm23270,,
Gm50443,,
Isoc1,isoc1,ortholog_one2one
Cfap95,,
Gm50422,,
Gm9493,,
Gm22144,,
Gm21542,,
Gm50227,,
Gm6563,,
Adamts19,,
Ptar1,ptar1,ortholog_one2one
Gm50299,,
Apba1,APBA1,ortholog_one2one
Ccdc178,,
Gm54422,,
Gm15965,,
Ube2v2,ube2v2,ortholog_one2one
Gm50300,,
Gm50301,,
Entrep1,ENTREP1,ortholog_one2one
Gm48609,,
Gm48311,,
Gm4810,,
Gm47361,,
Gm24142,,
AF357341,,
Gm23972,,
Gm22170,,
Gm47190,,
Mir882,,
Gm22981,,
Gm47316,,
Gm35725,,
Gm47191,,
Gm47193,,
Gm25856,,
Gm35890,,
1700029F12Rik,,
Gm23787,,
Gm49538,,
Gm4929,,
Gm7748,,
Gm25854,,
Gm49374,,
Gm50305,,
Mcm4,mcm4,ortholog_one2one
Gm22205,,
Gm5791,,
1700021P04Rik,,
Gm7126,,
Gm4935,,
Gm25224,,
Gm9194,,
Gm47194,,
Mir379,,
Gm7065,,
Gm48479,,
Mir411,,
Cntnap3,,ortholog_one2one
Gm48480,,
Tjp2,tjp2b,ortholog_one2many
Tjp2,tjp2a,ortholog_one2many
Mir299a,,
Gm48482,,
Mir299b,,
Gm54365,,
Mir380,,
Lratd1,lratd1,ortholog_one2one
Mir1197,,
Mir323,,
Mir758,,
Gm16497,,
Mir329,,
Mir494,,
Gm48498,,
Ofcc1,,ortholog_one2one
Gm9847,,
Mir679,,
Mir1193,,
Gm25414,,
Mir666,,
Gm48504,,
Mir543,,
Gm26449,,
Mir495,,
Gm9202,,
Mir667,,
Mir376c,,
Minar2,,ortholog_one2one
Mir654,,
Mir376b,,
Gm54366,,
Mir376a,,
Mir300,,
4930448C13Rik,,
Paxbp1,paxbp1,ortholog_one2one
Mir381,,
Mir487b,,
Gm54367,,
Gm54368,,
Mir539,,
Gm54369,,
Mir544,,
Gm36128,,
Fam169a,fam169aa,ortholog_one2many
Fam169a,,ortholog_one2many
Gm19084,,
Gm48539,,
Gm48541,,
Gm17915,,
Trib2,TRIB2,ortholog_one2one
Chsy3,,
Gm14874,,
Gm15061,,
Gm3657,,
Gm54363,,
Gm14875,,
Mir6387,,
Gm5432,,
Gm15076,,
Gm3943,,
Gm48558,,
Mir6355,,
Gm8261,,
Gm54378,,
Gm48557,,
Gm8697,,
Gpr50,mtnr1c,ortholog_one2one
Gm48584,,
Gm38695,,
Gm36235,,
Gm50235,,
Gm18114,,
Gm18217,,
Gm8352,,
Gm54379,,
Gm15075,,
Gm18218,,
Gm47038,,
Gm15074,,
Gm47039,,
Gm4951,,ortholog_many2many
Gm4951,,ortholog_many2many
Gm4951,irgf1,ortholog_many2many
Gm4951,,ortholog_many2many
Gm14723,,
Heatr5a,HEATR5A,ortholog_one2one
Gm6169,plp2b,ortholog_many2many
Gm6169,plp2a,ortholog_many2many
Gm3669,,
Gm50310,,
Gm47041,,
Gm5970,,
Gm50308,,
Gm9979,,
Gm4841,,ortholog_many2many
Gm4841,,ortholog_many2many
Gm4841,irgf1,ortholog_many2many
Gm4841,,ortholog_many2many
Fxn,fxn,ortholog_one2one
Nsa2,nsa2,ortholog_one2one
Gm50237,,
F830016B08Rik,,ortholog_many2many
F830016B08Rik,,ortholog_many2many
F830016B08Rik,irgf1,ortholog_many2many
F830016B08Rik,,ortholog_many2many
Rpl30-ps10,,
Gm4996,,
Gm8714,,
Asxl3,,
Slc16a2,,ortholog_one2one
9330199G10Rik,,
4931406G06Rik,,
4932438H23Rik,,
Gm16216,,
Tfap2a,tfap2a,ortholog_one2one
Pip5k1b,pip5k1ba,ortholog_one2many
Pip5k1b,,ortholog_one2many
Pip5k1b,pip5k1bb,ortholog_one2many
Gm6222,,
Gm37956,,
Gm10488,sycp3,ortholog_one2many
Zbtb20,zbtb20,ortholog_one2one
Gm14893,,
Gm54364,,
Gm9164,,
E330016L19Rik,,
Iigp1,,ortholog_many2many
Iigp1,,ortholog_many2many
Iigp1,irgf1,ortholog_many2many
Iigp1,,ortholog_many2many
Gm9166,,
Gm3681,,
Vma21,vma21,ortholog_one2one
Gm6960,,
BC023105,,
Smim3,,
Dctn4,dctn4,ortholog_one2one
Gm14632,sycp3,ortholog_one2many
Pip5k1bos,,
Gm47061,,
Gm26688,,
Fam122a,pabir2,ortholog_one2many
Tmem252,,
Gm47067,,
Gm48107,,
Gm6245,,
Gm48607,,
Pgm5,pgm5,ortholog_one2one
Gm7201,,
Gm35160,,
Gm7437,,
Gm48605,,
Gcnt2,,
Gm14974,,
Dtd2,dtd2,ortholog_one2one
Gm7438,,
Htr2c,,ortholog_one2many
Htr2c,htr2cl1,ortholog_one2many
Gm47399,,
Gpr33,,ortholog_many2many
Gpr33,si:dkey-211g8.1,ortholog_many2many
Gpr33,,ortholog_many2many
Gpr33,,ortholog_many2many
Gpr33,,ortholog_many2many
Gpr33,,ortholog_many2many
Gm17800,,
Gm50342,,
Gm32220,,
Gm10053,,
Vrtn,vrtn,ortholog_one2one
Foxd4,,
Mir5124a,,
Gm48192,,
Nol4,,
Gm31683,,
Mirg,,
Gm48188,,
5530402G07Rik,,
Gm7762,,
Vmn2r-ps95,,
Gm7768,,
Nrap,nrap,ortholog_one2one
Gm40983,,
Rlim,RLIM,ortholog_one2one
Gm49137,,
Gm48103,,
Gm21930,,
Gm18926,,
Gm48111,,
Cbx3-ps5,,
Gm49007,,
Vmn2r-ps96,,
Gm16973,,
Gm24770,,
Gm9287,,
Gm33525,,
Nme8,,
Gm54390,,
Gm23276,,
Gm9290,,
Pspc1,pspc1,ortholog_one2one
Gm49074,,
Gm16374,,
Gm28265,,
D930007P13Rik,,
Smug1,SMUG1,ortholog_one2one
Snora35,,ortholog_one2many
Mir3552,,
Gm14892,,
Mir764,,
Gm19522,,
Gm23378,,
Mir1912,,
Ndufs5-ps,,
Gm1141,npas2,ortholog_many2many
Gm25873,,
Gm15712,,
Gm37946,,
Gm15711,,
Gm9968,,
Ccdc134,CCDC134,ortholog_one2many
Ccdc134,CCDC134,ortholog_one2many
Gm15713,,
Mir382,,
Mir568,,
Mir134,,
Tigit,zgc:172122,ortholog_many2many
Tigit,zgc:113337,ortholog_many2many
Tigit,sc:d189,ortholog_many2many
Tigit,,ortholog_many2many
Tigit,pvrl2l,ortholog_many2many
Tigit,,ortholog_many2many
Tigit,si:ch211-222f23.6,ortholog_many2many
Tigit,,ortholog_many2many
Mir668,,
Mir485,,
Mir453,,
Mir154,,
Mir496a,,
Mir377,,
Syndig1l,syndig1l,ortholog_one2one
Gm49734,,
Gm49735,,
Prkdc,PRKDC,ortholog_one2one
Gm22266,,
Mir1264,,
Gm4479,,
Mir1298,,
Gm54370,,
Mir1911,,
Mir448,,
Dach1,dachd,ortholog_one2one
Mir541,,
Gm10487,sycp3,ortholog_one2many
Gm54371,,
Gm48573,,
Gm22495,,
Gm7788,,
Mir409,,
Mir412,,
Mir369,,
Mir410,,
Rbm22,rbm22,ortholog_one2one
Nubpl,nubpl,ortholog_one2one
Prrg3,PRRG3,ortholog_one2one
Mroh2b,,
Hmgb1-ps11,,
Pak1ip1,pak1ip1,ortholog_one2one
Nexmif,NEXMIF,ortholog_one2many
Nexmif,NEXMIF,ortholog_one2many
Mir3072,,
Myoz3,,ortholog_one2many
Myoz3,,ortholog_one2many
Gm9661,,
Gm47431,,
Gm3379,,
Gm35135,,
Npc2,npc2.1,ortholog_one2many
Npc2,npc2.2,ortholog_one2many
Synpo,,ortholog_one2one
Mir672,,
Fate1,,
4930511J24Rik,,
Gm35188,,
Il13ra2,il13ra2,ortholog_one2one
Gm34719,,
Gm47187,,
Gm48136,,
Isca2,isca2,ortholog_one2one
Gm48168,,
Gm48166,,
Gpr141b,GPR141,ortholog_one2many
Gm10139,,ortholog_one2many
Gm48171,,
Tmem14c,tmem14cb,ortholog_one2many
Tmem14c,tmem14ca,ortholog_one2many
Gm25831,,
Gm16331,,
Gm26006,,
Gm46477,,
Gm49017,,
Gm26139,,
Gm27034,,
Gm48169,,
Ndst1,ndst1b,ortholog_one2many
Ndst1,ndst1a,ortholog_one2many
Gm48167,,
Zmym5,,
Cbx3-ps2,,
Vmn2r-ps97,,
Arhgap5,ARHGAP5,ortholog_one2one
Gm3829,,
Gpr141,GPR141,ortholog_one2many
Cbx5,cbx5,ortholog_one2one
Gm26639,,
Gm19154,,
Gm48170,,
Gm5446,,
Cnga2,cnga2a,ortholog_one2many
Cnga2,CNGA2,ortholog_one2many
Gm48164,,
Gm48185,,
Gm48186,,
Gm53057,,
Gm19118,,
Vmn2r-ps98,,
1700031P21Rik,,
Gm38428,,
Elmo1,,ortholog_one2many
Elmo1,elmo1,ortholog_one2many
Gm24859,,
Gm23296,,
Magea4,ndnl2,ortholog_one2many
Gm35239,,
C7,,ortholog_one2many
C7,c7b,ortholog_one2many
Btbd35f1,,ortholog_many2many
Akap6,AKAP6,ortholog_one2one
2410022M11Rik,,
Gm47265,,
Gm48906,,
Abcb7,abcb7,ortholog_one2one
Gm22498,,
Rps14,rps14,ortholog_one2one
Gm54391,,
Gm22218,,
Gm8983,,
Gm25652,,
Gm16077,,
Wdhd1,wdhd1,ortholog_one2one
Card6,,
Rpl37,rpl37,ortholog_one2one
Snord72,,ortholog_one2one
Gm10250,,
Prkaa1,prkaa1,ortholog_one2one
Gm8731,,
Gm47488,,
n-R5s58,,
1700128E19Rik,,
Gm5926,,ortholog_many2many
Gm5926,,ortholog_many2many
Gm5926,spinb,ortholog_many2many
Gm5353,,
Npas3,NPAS3,ortholog_one2one
Dtna,dtna,ortholog_one2one
Drd3,drd3,ortholog_one2one
Vcp-rs,,
Gm45420,,
Gm6238,,
Btbd35f21,,ortholog_many2many
Gm15938,,
Agrp,agrp,ortholog_one2one
Gm47665,,
Srebf2,srebf2,ortholog_one2one
Gm21789,,
Gm32036,,
Uprt,uprt,ortholog_one2one
Gm47664,,
Gm47657,,
Gm47721,,
Gm7611,,
Gm7614,,
Gm48412,,
Gm7896,,
Gm48413,,
Vmn2r-ps108,,
Gabre,,
Gm48414,,
Gm10323,,
Gm45855,,
Cbx3-ps4,,
Ripor1,ripor1,ortholog_one2one
Aoah,,
Gm54424,,
Gm26074,,
Gm49511,,
Mzt2,mzt2b,ortholog_one2one
1700030L22Rik,,
Btbd35f5,,ortholog_many2many
1700060O08Rik,,
Mir224,,
Gm35818,,
Mir452,,
Spin2-ps6,,
Egln3,egln3,ortholog_one2one
Gm15275,,
Gm15274,,
Btbd35f12,,ortholog_many2many
Gm2182,,
Gm20082,,
Gm2854,,
Cebpd,cebpd,ortholog_one2one
Magea10,ndnl2,ortholog_one2many
Qtrt2,qtrt2,ortholog_one2one
1700104L18Rik,,
Gm22220,,
Gm54374,,
Gm47552,,
Gm21979,,
Gm7550,,
Gm21990,,
Gm2892,,
Gm46328,,
Gm47553,,
Gm2223,,
Gm7557,,
Gm2231,,
Gm10465,,
Btbd35f15,,ortholog_many2many
Gm6218,,
Sptssa,sptssa,ortholog_one2one
Gm15273,,
Gm15281,,
Gm15279,,
Zdhhc15,zdhhc15a,ortholog_one2many
Zdhhc15,zdhhc15b,ortholog_one2many
Mir1892,,
Mir1966,,
Gm40884,,
Gm5914,,
Gm54375,,
Gm38384,,
Ctcf,ctcf,ortholog_one2one
Ltbp2,,
Vmn2r-ps109,,
Gm5451,,
Gm47727,,
Mtbp,MTBP,ortholog_one2one
Gm49149,,
Gm7911,,
Gm24378,,
Gm54437,,
Gm49150,,
Or2p2,,
4930542C16Rik,,
Gm7023,,
Gm22430,,
Btbd35f13,,ortholog_many2many
Gm14822,,
Gm25989,,ortholog_one2many
1700121L16Rik,,
Spidr,,
Socs4,socs4,ortholog_many2many
Socs4,socs1b,ortholog_many2many
Mak,mak,ortholog_one2one
Btbd35f14,,ortholog_many2many
Magee2,ndnl2,ortholog_one2many
Gm5915,,
Btbd35f6,,ortholog_many2many
Gm6285,,
Nr3c2,nr3c2,ortholog_one2one
Gm9502,,
Gm21870,,
Zmym2,ZMYM2,ortholog_one2one
Gm22090,,
Gm9673,,
Btbd35f9,,ortholog_many2many
Spin2g,,ortholog_many2many
Spin2g,,ortholog_many2many
Spin2g,spinb,ortholog_many2many
Btbd35f8,,ortholog_many2many
Gm2288,,
Gm14552,,
Gabra3,,ortholog_one2one
4930428N03Rik,,
Gm17197,,
Cbwd1,cbwd,ortholog_one2one
Gm47906,,
Gm54432,,
Gm18334,,
Gm10398,,
Pkp2,pkp2,ortholog_one2one
Gm47907,,
Gm38408,,
Gm47909,,
Gm32123,,
Gm32224,,
Gm14735,,
Mir767,,
Mapk1ip1l,,
Mir105,,
Gm23461,,
Gm14736,,
Gm24838,,
Gm10486,sycp3,ortholog_one2many
Gm23260,,
Carmil2,,
Gm49189,,
4930572O13Rik,,
Gm5481,,
Gm49190,,
Ccdc191,ccdc191,ortholog_one2one
Zmiz1os1,,
Gm26660,,
Gm17747,,
Lgals3,lgals3a,ortholog_one2one
Mir3084-1,,
Gm54426,,
Casp7,casp7,ortholog_one2one
Cd74,cd74b,ortholog_one2many
Cd74,cd74a,ortholog_one2many
Pcm1,pcm1,ortholog_one2one
Gm2309,,
Dock8,DOCK8,ortholog_one2one
Gm2318,,
Gm14553,,
Gm49502,,
Gabrq,,
Mir33,,
Shisa8,shisa9a,ortholog_many2many
Shisa8,,ortholog_many2many
Shisa8,,ortholog_many2many
Shisa8,shisa9b,ortholog_many2many
D030025P21Rik,,
Gm48709,,
Gm17139,,
Sntb1,sntb1,ortholog_one2one
Eapp,eapp,ortholog_one2one
Yars2,yars2,ortholog_one2one
Gfm2,gfm2,ortholog_one2one
Gm46516,,
Gm10370,,
Gm7595,,
Gm49210,,
Gm49211,,
Gm49212,,
Magea9-ps,,
Hba-ps3,,
Ift88,ift88,ortholog_one2one
Ttc33,ttc33,ortholog_one2one
Gm14819,sycp3,ortholog_one2many
Zdhhc23,zdhhc23a,ortholog_one2many
Zdhhc23,zdhhc23b,ortholog_one2many
Mir5107,,
Gm47898,,
Gm15972,,
Mapre2,mapre2,ortholog_one2one
Ifnar1,il10rb,ortholog_one2one
Gm36262,,
Gm4764,,
Gm14554,,
Ppp2r5c,,
Gm25624,,
Cetn2,,ortholog_many2many
Cetn2,cabp2a,ortholog_many2many
Gm49213,,
Tnfrsf13c,,
Gm10292,,
Gm10287,,
Gm5149,,
Mrpl47,mrpl47,ortholog_one2one
Gm24252,,
Kank1,kank3,ortholog_one2one
Gm49503,,
Has2,has2,ortholog_one2one
Gm26468,,
Gm31121,,
Rpsa-ps10,,
Gm6439,,
Hnrnpa1,hnrnpa1b,ortholog_one2one
Gm43470,,
Mir3963,,
Lrch2,LRCH2,ortholog_one2one
Gm43468,,
Gm43469,,
Gm43473,,
Gm42949,,
Adgrl4,adgrl4,ortholog_one2one
Gm15836,,
Ift88os,,
Gm7856,,
Mir6367,,
Gm7860,,
Pibf1,pibf1,ortholog_one2one
Gm34432,,
Ifngr2,,
Gm26207,,
Gm5249,,
Dmrt1,dmrt1,ortholog_one2one
Acd,acd,ortholog_one2one
Mir6360,,
Gm23207,,
Gm46611,,
Rpl19-ps7,,
Zfp397,,
Tmem50b,,
Dmrt3,dmrt3a,ortholog_one2one
Ndufb5,ndufb5,ortholog_one2one
Dmrt2,dmrt2a,ortholog_one2one
Zfp35,,
Gm8825,,
1700048O14Rik,,
Zfp24,,
Gm50376,,
Gm25176,,
Gm50377,,
Gm50378,,
Gm15964,,
Gm34808,,
Gramd1c,GRAMD1C,ortholog_one2one
Gm50379,,
Nhlrc2,NHLRC2,ortholog_one2one
Gm18085,,
Ino80c,ino80c,ortholog_one2one
Il17d,il17d,ortholog_one2one
Gm4412,,
Ptger4,ptger4a,ortholog_one2many
Ptger4,ptger4b,ortholog_one2many
Zmiz1,zmiz1a,ortholog_one2many
Zmiz1,ZMIZ1,ortholog_one2many
Gm24458,,
Slc30a7,slc30a7,ortholog_one2one
Gm48775,,
Gm32441,,
Adrb1,adrb1,ortholog_one2one
Has2os,,
Mif-ps9,,
Tcof1,,ortholog_one2one
Asah1,asah1b,ortholog_one2many
Asah1,asah1a,ortholog_one2many
Ccdc186,CCDC186,ortholog_one2one
Gm15937,,
Gm5673,,
Gm49093,,
Gm2582,,
Gm2157,,
Gm26178,,
Gm2150,,
Gm46496,,
Ifi44,,ortholog_many2many
Ifi44,,ortholog_many2many
Ifi44,,ortholog_many2many
Ifi44,,ortholog_many2many
Ifi44,,ortholog_many2many
Ifi44,,ortholog_many2many
Ifi44,,ortholog_many2many
Ifi44,,ortholog_many2many
Ifi44,,ortholog_many2many
Ifi44,,ortholog_many2many
