Gene name,Human gene name,Human homology type
l1cama,L1CAM,ortholog_one2one
ftr92,,
kat6b,KAT6B,ortholog_one2one
polb,POLB,ortholog_one2one
zgc:123107,HLA-DQA2,ortholog_many2many
zgc:123107,HLA-DQA1,ortholog_many2many
btf3l4,BTF3L4,ortholog_one2one
fam222bb,FAM222B,ortholog_one2many
paxx,PAXX,ortholog_one2one
zgc:92335,MMADHC,ortholog_one2many
si:ch73-173p19.2,ATP6V0A4,ortholog_one2one
trim35-22,,
arxa,ARX,ortholog_one2many
calr3a,,
MCHR2,MCHR2,ortholog_one2many
ccnd3,,
ubap1la,UBAP1L,ortholog_one2one
ift52,IFT52,ortholog_one2one
NINJ1,NINJ1,ortholog_one2one
kctd3,KCTD3,ortholog_one2one
zgc:193593,,
cart3,,
znf1026,,
sdha,SDHA,ortholog_one2one
si:ch211-119e14.1,,
abca3b,ABCA3,ortholog_one2one
ubap2a,UBAP2,ortholog_one2many
si:dkeyp-11e3.1,,
setd6,SETD6,ortholog_one2one
ufm1,UFM1,ortholog_one2one
zgc:153921,,
zgc:163040,,
radil,RADIL,ortholog_one2one
si:ch211-255p10.3,,
si:ch211-246i5.5,,
kif13ba,KIF13B,ortholog_one2many
zeb1b,ZEB1,ortholog_one2many
taok2b,TAOK2,ortholog_one2many
hist1h4l,,
CR762475.2,,
zgc:110366,AKR1B15,ortholog_many2many
zgc:110366,AKR7A3,ortholog_many2many
zgc:110366,AKR1C8,ortholog_many2many
zgc:110366,AKR1C3,ortholog_many2many
zgc:110366,AKR1C1,ortholog_many2many
zgc:110366,AKR1C2,ortholog_many2many
zgc:110366,AKR1C4,ortholog_many2many
zgc:110366,AKR1B10,ortholog_many2many
or133-10,,
slc7a2,SLC7A11,ortholog_many2many
slc7a2,SLC7A13,ortholog_many2many
slc7a2,SLC7A2,ortholog_many2many
krr1,KRR1,ortholog_one2one
slc26a6,SLC26A6,ortholog_one2many
taf6,TAF6,ortholog_one2one
wdhd1,WDHD1,ortholog_one2one
thbs2b,THBS2,ortholog_one2many
CR387921.1,,
acvr1ba,ACVR1B,ortholog_one2many
rxfp3,,
mfn1b,MFN1,ortholog_one2many
otol1b,OTOL1,ortholog_one2many
CU929203.2,,
si:dkey-23c22.5,,
BX511034.4,,
h2az2a,H2AZ2,ortholog_one2many
rpp21,RPP21,ortholog_one2one
ddhd2,DDHD2,ortholog_one2one
mtnr1aa,MTNR1A,ortholog_one2many
si:dkey-35i13.1,C11orf87,ortholog_one2one
ep300a,EP300,ortholog_one2many
purba,PURB,ortholog_one2many
tmem123,TMEM123,ortholog_one2one
ctnnd1,CTNND1,ortholog_one2one
pde10a,PDE10A,ortholog_one2one
si:ch211-138g9.3,,
BX323051.1,,
BX664618.1,,
BX005129.1,,
bambia,BAMBI,ortholog_one2many
rpz2,,
olfm1a,OLFM1,ortholog_one2one
si:dkeyp-98a7.7,,
dyrk3,DYRK3,ortholog_one2one
kcns3a,KCNS3,ortholog_one2many
rev3l,REV3L,ortholog_one2one
si:dkey-157e10.6,,
sox10,SOX10,ortholog_one2one
asic2,ASIC2,ortholog_one2one
si:dkey-31m5.5,,
si:ch211-126j24.1,,
rxfp2a,RXFP2,ortholog_one2many
lft1,LEFTY2,ortholog_many2many
lft1,LEFTY1,ortholog_many2many
BX957346.1,,
pdhb,PDHB,ortholog_one2one
ephb2a,EPHB2,ortholog_one2many
tceanc2,TCEANC2,ortholog_one2one
hsf1,,
atp8b3,ATP8B3,ortholog_one2one
BX571945.2,,
tmem176,,
olfcq18,,
trmt12,TRMT12,ortholog_one2one
si:ch211-191j22.8,,
ttll1,TTLL1,ortholog_one2one
phc1,SCML1,ortholog_many2many
phc1,THAP10,ortholog_many2many
BX120006.1,,
si:dkey-188i13.9,IFI6,ortholog_many2many
si:dkey-188i13.9,IFI27,ortholog_many2many
si:dkey-188i13.9,IFI27L1,ortholog_many2many
tmtopsb,,
znf1156,ZNF22,ortholog_one2many
si:dkey-238k10.1,,
si:ch211-285c6.5,,
gpa33a,ESAM,ortholog_one2many
dimt1l,DIMT1,ortholog_one2one
nlgn1,NLGN1,ortholog_one2one
mbnl3,MBNL3,ortholog_one2one
si:dkey-201l21.2,,
BX681417.22,,
traj23,,
p2ry10,P2RY10,ortholog_one2one
BX548047.1,,
traj46,,
si:ch211-155i14.1,,
trpc6a,TRPC6,ortholog_one2many
oxgr1a.3,OXGR1,ortholog_one2many
entpd6,ENTPD6,ortholog_one2one
si:ch211-194k22.8,,
gprc5bb,GPRC5B,ortholog_one2many
fgf3,FGF3,ortholog_one2one
slco3a1,SLCO3A1,ortholog_one2many
evi5b,EVI5,ortholog_one2one
vsnl1b,VSNL1,ortholog_one2many
las1l,LAS1L,ortholog_one2one
BX901954.1,,
syt5a,,
fam210ab,FAM210A,ortholog_one2many
znf1137,ZNF22,ortholog_one2many
lrrc3ca,,
tmem63c,TMEM63C,ortholog_one2one
ccne1,CCNE1,ortholog_one2one
CU041363.1,,
rfx5,RFX5,ortholog_one2one
si:dkey-7j22.4,ZNF22,ortholog_one2many
kctd2,KCTD2,ortholog_one2one
ercc5,,
gfm2,GFM2,ortholog_one2one
hexdc,HEXD,ortholog_one2one
dtymk,DTYMK,ortholog_one2one
apba2b,APBA2,ortholog_one2many
FP565451.1,,
CU861651.1,,
CT573006.1,,
wfdc1,WFDC1,ortholog_one2one
rgs7a,RGS7,ortholog_one2many
CR392363.2,,
nrg1,NRG1,ortholog_one2one
si:ch211-117k10.3,KLF14,ortholog_many2many
si:ch211-117k10.3,KLF17,ortholog_many2many
si:ch211-117k10.3,KLF18,ortholog_many2many
CR735104.1,,
kcnt1,KCNT1,ortholog_one2many
nck2a,NCK2,ortholog_one2many
bco2a,BCO2,ortholog_one2many
pacsin3,PACSIN3,ortholog_one2one
slc5a1,SLC5A1,ortholog_one2one
orai2,ORAI2,ortholog_one2one
selenot1a,SELENOT,ortholog_one2many
slco1d1,,
mrps36,MRPS36,ortholog_one2one
BX682548.1,,
AL954655.1,,
plin2,PLIN2,ortholog_one2one
lias,LIAS,ortholog_one2one
asah1a,ASAH1,ortholog_one2many
mtmr12,MTMR12,ortholog_one2one
ccl44,,
irak1bp1,IRAK1BP1,ortholog_one2one
zgc:194007,,
otud7b,OTUD7B,ortholog_one2one
CR769772.3,,
asap1a,ASAP1,ortholog_one2many
tbc1d24,TBC1D24,ortholog_one2one
lbx1a,LBX2,ortholog_many2many
lbx1a,LBX1,ortholog_many2many
trim71,TRIM71,ortholog_one2one
rprm3,,
si:ch73-189n23.1,,
CT583650.1,,
cpsf6,CPSF6,ortholog_one2one
clcn7,CLCN7,ortholog_one2one
usp9,USP9Y,ortholog_one2many
usp9,USP9X,ortholog_one2many
ubb,,
fgfr1bl,,
id4,ID4,ortholog_one2one
sinhcaf,SINHCAF,ortholog_one2one
fuca1.1,FUCA1,ortholog_one2many
sdhaf4,SDHAF4,ortholog_one2one
si:dkey-7j14.5,,
BX545856.1,,
hoxb13a,HOXB13,ortholog_one2one
TTC9,TTC9,ortholog_one2one
lrpap1,LRPAP1,ortholog_one2one
si:dkey-197c15.6,,
rbms3,RBMS3,ortholog_one2one
tcf20,TCF20,ortholog_one2one
si:ch211-255g12.8,,
chd2,CHD2,ortholog_one2one
si:cabz01021066.1,,
st6gal2a,ST6GAL2,ortholog_one2many
si:ch211-277e21.1,,
zgc:85936,ANKLE1,ortholog_one2one
CR626907.1,,
cnot9,CNOT9,ortholog_one2one
alas1,ALAS1,ortholog_one2one
polr1b,POLR1B,ortholog_one2one
si:dkey-108k21.19,H2AX,ortholog_one2many
parvab,PARVA,ortholog_one2many
AL929182.1,,
si:ch73-7i4.3,,
lectin,REG3G,ortholog_many2many
lectin,REG3A,ortholog_many2many
lectin,REG1B,ortholog_many2many
lectin,REG1A,ortholog_many2many
ifi30,,
amy2a,,
si:dkey-80c24.5,,
rgs8,RGS16,ortholog_one2many
rgs8,RGS8,ortholog_one2many
slc35e3,SLC35E3,ortholog_one2one
zgc:172065,SEPTIN14,ortholog_many2many
zgc:174259,,
il10rb,IFNAR1,ortholog_one2one
smc4,SMC4,ortholog_one2one
CR356236.1,,
sdcbp,SDCBP2,ortholog_many2many
CR626882.3,,
syt6b,SYT6,ortholog_one2many
tas1r2.2,TAS1R2,ortholog_one2many
chaf1a,CHAF1A,ortholog_one2one
ddt,DDT,ortholog_many2many
ddt,DDTL,ortholog_many2many
si:dkey-151p11.2,,
lyrm9,LYRM9,ortholog_one2one
hmgcrb,HMGCR,ortholog_one2many
BX324218.1,,
CU459093.1,,
ccdc151,ODAD3,ortholog_one2one
acbd3,ACBD3,ortholog_one2many
zgc:152968,AEN,ortholog_many2many
si:dkey-78a14.4,NAT1,ortholog_many2many
si:dkey-78a14.4,NAT2,ortholog_many2many
CU467646.7,ZNF114,ortholog_one2many
zgc:171517,QDPR,ortholog_one2many
BX571955.2,,
CU693484.1,,
alox5a,,
epha4a,EPHA4,ortholog_one2many
si:ch211-76m11.5,,
mtap,MTAP,ortholog_one2one
CU861903.1,,
olfcq11,,
si:ch73-196i15.3,,
tmem51b,TMEM51,ortholog_one2many
cdca4,CDCA4,ortholog_one2one
ntn1a,NTN1,ortholog_one2many
si:dkey-201g16.1,ZNF22,ortholog_one2many
ptprh,,
myh9b,MYH9,ortholog_one2many
pan3,PAN3,ortholog_one2one
fam8a1a,FAM8A1,ortholog_one2many
lysmd4,LYSMD4,ortholog_one2one
etv5a,,
CR848812.1,,
eef2a.2,GSPT2,ortholog_many2many
eef2a.2,EIF5B,ortholog_many2many
pdca,PDC,ortholog_one2many
CU571163.1,,
e2f8,E2F8,ortholog_one2one
cyp26a1,CYP26A1,ortholog_one2one
si:dkey-248g15.3,,
lrrc10,LRRC10,ortholog_one2one
elp2,ELP2,ortholog_one2one
il7r,,
si:ch211-161c3.6,HMGA1,ortholog_one2one
rbm39a,RBM39,ortholog_one2many
snx9a,SNX9,ortholog_one2many
si:dkey-83f18.7,,
zgc:153151,,
lig1,LIG1,ortholog_one2one
cnsta,CNST,ortholog_one2many
slc22a2,SLC22A2,ortholog_one2one
CR388046.5,,
pimr21,,
pimr41,,
znf385b,ZNF385B,ortholog_one2one
cyp2k22,,
chmp4c,CHMP4C,ortholog_one2one
cldnh,,
csmd1a,,
nol4la,,
si:ch211-9n13.3,,
BX322657.1,,
slc38a3a,SLC38A3,ortholog_one2many
si:dkey-225f5.5,FCGRT,ortholog_many2many
si:dkey-225f5.5,MICA,ortholog_many2many
si:dkey-225f5.5,MR1,ortholog_many2many
si:dkey-225f5.5,MICB,ortholog_many2many
si:dkey-225f5.5,AZGP1,ortholog_many2many
si:dkey-225f5.5,HFE,ortholog_many2many
si:dkey-34e4.1,,
slc5a5,SLC5A5,ortholog_one2one
dipk1aa,DIPK1A,ortholog_one2many
BX908800.1,,
si:ch73-40a17.4,,
slc30a5,SLC30A5,ortholog_one2one
BX649295.1,,
LRRC75A,LRRC75A,ortholog_one2one
si:ch211-195b11.3,,
kif3b,KIF3B,ortholog_one2one
armc8,ARMC8,ortholog_one2one
si:rp71-1i20.2,,
FP015808.1,,
AL929114.1,,
gpr108,GPR108,ortholog_one2one
tmcc2,TMCC2,ortholog_one2one
CU681836.1,,
morn4,MORN4,ortholog_one2one
si:dkey-16b10.1,ZNF22,ortholog_one2many
cdk7,CDK7,ortholog_one2one
zdhhc13,ZDHHC13,ortholog_one2one
si:ch1073-110a20.1,MFAP4,ortholog_one2many
gnai1,,
BX005351.1,,
tbcela,TBCEL,ortholog_one2many
buc,,
gna11a,,
calm3a,,
si:ch211-269k10.5,,
smyd2a,SMYD2,ortholog_one2one
si:dkey-4i23.5,,
smek1,PPP4R3A,ortholog_one2one
pcnx4,PCNX4,ortholog_one2one
pimr173,,
pnpla4,PNPLA4,ortholog_one2one
gnsb,ARSL,ortholog_many2many
gnsb,ARSF,ortholog_many2many
ptprnb,PTPRN,ortholog_one2many
wdfy3,WDFY3,ortholog_one2one
CT574587.1,,
si:dkey-65b13.1,,
BX927317.2,,
ank3a,ANK3,ortholog_one2many
si:dkey-65j4.2,,
si:dkey-253d23.5,,
si:dkey-223p19.2,,
cntrl,CNTRL,ortholog_one2one
arl14ep,ARL14EP,ortholog_one2one
BX890572.1,,
si:ch1073-110a20.3,MFAP4,ortholog_one2many
pimr89,,
nrxn2a,,
znf1148,ZNF22,ortholog_one2many
rab11a,RAB11A,ortholog_one2one
CR931813.2,,
gb:ai877918,,
or137-3,,
styxl1,,
rbp3,RBP3,ortholog_one2many
cnr1,CNR1,ortholog_one2one
ftr51,,
si:ch211-173n18.3,METTL7A,ortholog_one2many
CU694532.1,,
wdr78,DNAI4,ortholog_one2one
gdpd5b,GDPD5,ortholog_one2many
malb,MAL,ortholog_one2many
prtgb,PRTG,ortholog_one2many
chchd2,CHCHD2,ortholog_one2one
zgc:112265,,
crygs3,,
BX950225.1,,
BX324206.2,,
si:ch211-12e13.1,,
sult1st4,SULT1A2,ortholog_many2many
sult1st4,SULT1A1,ortholog_many2many
sult1st4,SULT2A1,ortholog_many2many
sult1st4,SULT1E1,ortholog_many2many
sult1st4,SULT1A3,ortholog_many2many
sult1st4,SULT1A4,ortholog_many2many
tmem30b,TMEM30B,ortholog_one2one
si:ch211-163c2.2,,
si:dkey-63j12.4,,
si:ch211-51e12.7,,
rad21b,RAD21,ortholog_one2many
ifitm5,IFITM5,ortholog_one2one
si:dkey-84o3.3,,
acot22,ACOT2,ortholog_many2many
acot22,ACOT4,ortholog_many2many
acot22,ACOT1,ortholog_many2many
acot22,ACOT6,ortholog_many2many
mrps33,MRPS33,ortholog_one2one
abhd8b,ABHD8,ortholog_one2many
CU633999.2,,
si:ch211-14p21.3,,
cables1,CABLES1,ortholog_one2one
ank3b,ANK3,ortholog_one2many
CR854899.1,,
mbtps2,MBTPS2,ortholog_one2one
gpr137,GPR137,ortholog_one2one
si:dkeyp-13d12.18,,
pimr200,,
med22,MED22,ortholog_one2one
cenpf,CENPF,ortholog_one2one
vdac2,VDAC2,ortholog_one2one
BX248113.1,,
dnpep,DNPEP,ortholog_one2one
si:ch73-368j24.12,H1-5,ortholog_one2one
abca1a,ABCA1,ortholog_one2many
BX784029.3,,
parp2,PARP2,ortholog_one2one
rnf19b,RNF19B,ortholog_one2one
cep170ab,CEP170,ortholog_one2many
si:dkey-73p2.1,,
rac1l,,
BX294388.2,,
tspan11,TSPAN11,ortholog_one2one
BX649620.1,,
adipor2,ADIPOR2,ortholog_one2one
fxyd1,,
BX470224.1,,
ddi2,DDI2,ortholog_one2many
ddi2,DDI1,ortholog_one2many
prkra,PRKRA,ortholog_one2one
her9,HES4,ortholog_one2one
kcnk1b,KCNK1,ortholog_one2many
corin,CORIN,ortholog_one2one
anxa5b,ANXA5,ortholog_one2many
zgc:162608,,
ksr2,KSR2,ortholog_one2one
ryr2b,,
CR847545.1,,
fzd3a,FZD3,ortholog_one2one
si:ch211-153a8.4,HAUS8,ortholog_one2one
hao1,HAO1,ortholog_one2one
cpsf1,CPSF1,ortholog_one2one
mark3b,MARK3,ortholog_one2many
mlh3,MLH3,ortholog_one2one
arhgap29a,ARHGAP29,ortholog_one2many
CR478208.1,,
BX649516.2,,
si:ch73-269m23.5,CPTP,ortholog_many2many
si:ch73-269m23.5,GLTPD2,ortholog_many2many
CU929339.1,,
wdr6,WDR6,ortholog_one2one
zgc:174355,,
med25,PTOV1,ortholog_one2many
med25,MED25,ortholog_one2many
btaf1,BTAF1,ortholog_one2one
mppe1,MPPE1,ortholog_one2one
si:dkey-14d8.6,,
cdh31,CDH3,ortholog_one2many
elp1,ELP1,ortholog_one2one
ccdc28a,CCDC28A,ortholog_one2one
CR538726.1,,
snap23.2,,
paxip1,PAXIP1,ortholog_one2one
mcf2l2,MCF2L2,ortholog_one2one
paqr3b,PAQR3,ortholog_one2many
barx2,BARX2,ortholog_one2one
mthfr,MTHFR,ortholog_one2one
gramd1a,GRAMD1A,ortholog_one2one
mrps11,MRPS11,ortholog_one2one
si:ch211-241e1.3,,
mrpl37,MRPL37,ortholog_one2one
CR318588.1,,
BX005073.1,,
nrros,NRROS,ortholog_one2one
rassf2a,RASSF2,ortholog_one2many
cmah,,
copz2,COPZ2,ortholog_one2one
SERP1,SERP1,ortholog_one2many
sult6b1,SULT6B1,ortholog_one2one
ankrd10b,ANKRD10,ortholog_one2many
pimr189,,
si:ch211-285c6.2,,
ubxn1,UBXN1,ortholog_one2one
FP067451.1,,
noxa1,NOXA1,ortholog_one2one
bora,BORA,ortholog_one2one
znf451,,
CT737196.1,,
trim25,,
CR407585.1,,
ppih,PPIH,ortholog_one2one
paox1,,
rpain,RPAIN,ortholog_one2one
flot1b,FLOT1,ortholog_one2many
CR450716.1,,
vgll4l,,
sgf29,SGF29,ortholog_one2one
BX936433.1,,
terb2,TERB2,ortholog_one2one
plscr3b,PLSCR4,ortholog_many2many
plscr3b,PLSCR2,ortholog_many2many
plscr3b,PLSCR3,ortholog_many2many
hnrnpub,HNRNPU,ortholog_one2many
BX547992.2,,
exosc1,EXOSC1,ortholog_one2one
zgc:112433,FUT5,ortholog_many2many
zgc:112433,FUT3,ortholog_many2many
zgc:112433,FUT6,ortholog_many2many
CR548634.2,,
BX663528.1,,
si:dkeyp-47f9.4,CLIP4,ortholog_one2one
smim29,SMIM29,ortholog_one2one
cd248b,CD93,ortholog_one2many
znf654,ZNF654,ortholog_one2one
galnt2,GALNT2,ortholog_one2one
si:ch211-278j3.3,,
CT573157.1,,
casp7,CASP7,ortholog_one2one
cd151l,CD151,ortholog_one2many
si:ch211-285c6.4,SEPTIN14,ortholog_many2many
ddx56,DDX56,ortholog_one2one
prrc2a,,
CR855393.2,,
prelp,PRELP,ortholog_one2one
psmb8a,PSMB8,ortholog_one2one
CR847906.1,,
BX548073.5,,
acot9.2,ACOT9,ortholog_one2many
szrd1,SZRD1,ortholog_one2one
si:ch211-12h2.8,,
rgl1,RGL1,ortholog_one2one
brd3b,,
si:ch73-24k9.2,,
CR788285.2,,
desi1b,DESI1,ortholog_one2many
si:zfos-1011f11.2,ILDR2,ortholog_one2many
dcp1b,DCP1B,ortholog_one2one
traj42,,
BX681417.13,,
thoc5,THOC5,ortholog_one2one
cnot6a,CNOT6,ortholog_one2many
ptf1a,PTF1A,ortholog_one2one
epb41l4b,EPB41L4B,ortholog_one2one
ptpra,PTPRA,ortholog_one2one
FP236161.1,,
brinp3a.2,BRINP3,ortholog_one2one
cremb,,
bglap,BGLAP,ortholog_one2one
rap2c,RAP2C,ortholog_one2one
xpr1b,,
cyp11a1,CYP11A1,ortholog_one2many
tmem104,TMEM104,ortholog_one2one
FP102192.2,,
CU694486.1,,
ptenb,PTEN,ortholog_one2many
BX897720.1,,
sfxn5b,SFXN5,ortholog_one2many
BX649485.3,,
CU855889.2,,
si:dkey-7j22.1,ZNF22,ortholog_one2many
rbfox3a,RBFOX3,ortholog_one2many
si:dkey-61p9.7,,
pimr159,,
pcsk5a,,
c1qa,C1QA,ortholog_one2one
capn3b,CAPN3,ortholog_one2many
cyp2u1,CYP2U1,ortholog_one2one
rgs12b,,
impdh2,IMPDH2,ortholog_one2one
pdia4,PDIA4,ortholog_one2one
zic1,ZIC1,ortholog_one2one
si:ch211-14c7.2,,
eps8b,EPS8L2,ortholog_one2many
lmna,LMNA,ortholog_one2one
rpl9,RPL9,ortholog_one2one
ccdc137,CCDC137,ortholog_one2one
dbx1a,DBX1,ortholog_one2many
nfatc3a,NFATC3,ortholog_one2one
pimr120,,
rbbp5,RBBP5,ortholog_one2one
rassf9,RASSF9,ortholog_one2one
BX323987.1,,
METTL21C,METTL21C,ortholog_one2many
AL928716.1,,
gfpt2,GFPT2,ortholog_one2one
si:ch73-308l14.2,TCOF1,ortholog_one2one
pole4,POLE4,ortholog_one2one
dennd5b,DENND5B,ortholog_one2one
morc2,MORC2,ortholog_one2one
atxn2l,ATXN2L,ortholog_one2one
si:ch211-106k21.5,,
si:dkey-188i13.6,,
CR385053.1,,
rergla,RERGL,ortholog_one2one
col5a3b,,
mcm3,MCM3,ortholog_one2one
rbm8a,RBM8A,ortholog_one2one
si:dkeyp-86h10.3,,
si:ch1073-459j12.1,AEBP1,ortholog_one2many
si:ch73-281i18.3,MAP7,ortholog_one2many
emc10,EMC10,ortholog_one2one
arih2,ARIH2,ortholog_one2one
scamp3,SCAMP3,ortholog_one2one
si:ch211-107e6.6,,
p3h4,P3H4,ortholog_one2one
si:ch211-226o13.3,,
fbxl15,FBXL15,ortholog_one2one
si:dkey-172k15.3,,
soat1,SOAT1,ortholog_one2one
gabpb2a,,
rpl22,RPL22,ortholog_one2one
panx1b,PANX1,ortholog_one2many
CU638693.3,,
wbp2nl,,
senp3b,SENP3,ortholog_one2many
pimr16,,
CT025695.2,,
b3gnt7l,B3GNT6,ortholog_many2many
si:ch211-186e20.2,,
get1,,
,,
BX571940.1,,
tead3b,TEAD3,ortholog_one2many
penkb,PENK,ortholog_one2many
atp2b1b,ATP2B1,ortholog_one2many
atp5mc1,,
rgs16,,
RAPGEF4,RAPGEF4,ortholog_one2many
zbtb17,ZBTB17,ortholog_one2one
patj,PATJ,ortholog_one2one
abcb11a,,
ctss1,CTSV,ortholog_many2many
ctss1,CTSL,ortholog_many2many
ctss1,CTSF,ortholog_many2many
ctss1,TINAG,ortholog_many2many
ctss1,CTSW,ortholog_many2many
snapc5,SNAPC5,ortholog_one2one
tchp,,
si:ch211-147a11.3,C1orf174,ortholog_one2one
suv39h1a,SUV39H1,ortholog_one2many
hoxd4a,HOXD4,ortholog_one2one
trpm2,,
BX890576.1,,
ambn,,
CU467646.4,,
tgm5l,EPB42,ortholog_many2many
tgm5l,TGM3,ortholog_many2many
tgm5l,TGM7,ortholog_many2many
tgm5l,TGM6,ortholog_many2many
tgm5l,TGM5,ortholog_many2many
spcs3,SPCS3,ortholog_one2one
gsdmea,GSDME,ortholog_one2many
arpc4l,,
mtmr9,MTMR9,ortholog_one2one
CU469584.1,,
chmp7,CHMP7,ortholog_one2one
abcc5,ABCC5,ortholog_one2one
trappc3,TRAPPC3,ortholog_one2one
galnt16,GALNT16,ortholog_one2one
BX571954.1,,
FP102073.1,,
vtg1,,
zgc:153654,IFI44L,ortholog_many2many
zgc:153654,IFI44,ortholog_many2many
cdc34a,,
smarcb1b,SMARCB1,ortholog_one2one
hacl1,HACL1,ortholog_one2one
zgc:66483,,
abcc13,ABCC6,ortholog_one2many
rock2b,ROCK2,ortholog_one2many
WDR31,WDR31,ortholog_one2one
zgc:153372,,
exd3,EXD3,ortholog_one2one
pabpn1,PABPN1,ortholog_one2one
txnipb,TXNIP,ortholog_one2many
fhdc3,,
rtkn2b,RTKN,ortholog_one2many
clasrp,CLASRP,ortholog_one2one
slc18b1,SLC18B1,ortholog_one2one
CR759878.1,,
si:dkey-12j5.1,,
il1rapl1a,,
mgat3a,MGAT3,ortholog_one2many
csad,CSAD,ortholog_one2one
ano11,,
cfap52,CFAP52,ortholog_one2one
si:ch211-222e20.4,,
si:dkey-157l19.2,,
si:ch211-271e10.2,,
dhrs13a.3,DHRS13,ortholog_one2many
olfcq4,,
CU634008.1,,
si:ch211-255f4.2,,
BX640539.1,,
mhc1laa,FCGRT,ortholog_many2many
mhc1laa,MICA,ortholog_many2many
mhc1laa,MR1,ortholog_many2many
mhc1laa,MICB,ortholog_many2many
mhc1laa,AZGP1,ortholog_many2many
mhc1laa,HFE,ortholog_many2many
epn1,EPN1,ortholog_one2one
znf1053,,
ftr79,,
npm1b,,
gabbr2,GABBR2,ortholog_one2many
ftr43,,
aldh1l2,ALDH1L2,ortholog_one2one
znf1042,,
CR759927.2,,
bcat2,BCAT2,ortholog_one2one
mllt3,MLLT3,ortholog_one2one
adgre7,,
gfm1,GFM1,ortholog_one2one
tmem120b,TMEM120B,ortholog_one2one
tlx3b,TLX3,ortholog_one2many
sh3gl1b,SH3GL1,ortholog_one2many
BX465208.1,,
nr2f2,NR2F2,ortholog_one2one
si:ch211-284d12.3,,
si:ch1073-224n8.1,,
coq8b,COQ8B,ortholog_one2one
edil3a,EDIL3,ortholog_one2one
BX324227.1,,
si:ch211-284o19.8,,
nudcd3,NUDCD3,ortholog_one2one
plvapb,PLVAP,ortholog_one2many
gpr61l,,
tp63,TP63,ortholog_one2one
si:ch211-162e15.3,NCBP2AS2,ortholog_one2one
nfyal,NFYA,ortholog_one2many
si:zfos-405g10.4,,
si:dkey-202e22.2,,
TST,MPST,ortholog_one2many
TST,TST,ortholog_one2many
si:ch211-226f6.1,,
ifi35,IFI35,ortholog_one2one
si:dkey-16p6.1,,
si:ch1073-416d2.4,,
rnf180,RNF180,ortholog_one2many
si:dkey-219e21.4,,
bbs7,BBS7,ortholog_one2one
mrps24,MRPS24,ortholog_one2one
cdh29,CDH3,ortholog_one2many
or136-1,,
ddx20,DDX20,ortholog_one2one
CU179756.1,,
znhit1,ZNHIT1,ortholog_one2one
es1,,
vgll2a,VGLL2,ortholog_one2one
si:ch211-226h8.4,,
caln1,CALN1,ortholog_one2many
CR450813.1,,
si:dkeyp-51b9.3,,
tp73,TP73,ortholog_one2one
hfm1,HFM1,ortholog_one2one
prrx1b,PRRX1,ortholog_one2many
dlec1,CFAP47,ortholog_many2many
spic,SPIC,ortholog_one2one
col28a2a,,
si:ch211-59o9.10,,
p2ry12,P2RY12,ortholog_one2one
si:ch73-256j6.3,,
rpl21,RPL21,ortholog_one2one
or134-1,,
scnm1,SCNM1,ortholog_one2one
BX908721.1,,
opn9,,
hapln1a,,
snapc3,SNAPC3,ortholog_one2one
npm1a,NPM1,ortholog_many2many
si:dkeyp-20e4.8,,
BX323543.1,,
AL928685.1,,
afap1l2,AFAP1L2,ortholog_one2one
wdr17,WDR17,ortholog_one2one
epyc,EPYC,ortholog_one2one
si:cabz01009626.1,,
si:ch73-334d15.4,KCNC2,ortholog_one2many
cnksr2a,CNKSR2,ortholog_one2many
itih3b,,
si:cabz01030277.1,PARP14,ortholog_one2many
igfbp3,IGFBP3,ortholog_one2one
ube2b,UBE2B,ortholog_one2one
si:dkey-165e24.1,,
stmn2b,STMN2,ortholog_one2many
pimr162,,
slc35f1,SLC35F1,ortholog_one2one
trgv1,,
zic2a,ZIC2,ortholog_one2one
si:dkey-78l4.13,,
hiat1b,MFSD14A,ortholog_one2one
kalrnb,KALRN,ortholog_one2many
BX323083.2,,
zzef1,ZZEF1,ortholog_one2one
taf2,TAF2,ortholog_one2one
col10a1a,COL10A1,ortholog_one2many
ccr12a,,
si:ch211-194c3.5,DNAAF9,ortholog_one2one
si:rp71-36a1.5,,
CR391921.1,,
atp1b1b,ATP1B1,ortholog_one2many
BX664721.3,,
gltpd2,CPTP,ortholog_many2many
gltpd2,GLTPD2,ortholog_many2many
tctex1d2,DYNLT2B,ortholog_one2one
prps1a,PRPS1,ortholog_many2many
prps1a,PRPS1L1,ortholog_many2many
prps1a,PRPS2,ortholog_many2many
olfcv1,,
BX548173.2,,
olfcv3,,
si:dkey-156j15.1,ZNF22,ortholog_one2many
BX548173.1,,
dbr1,DBR1,ortholog_one2one
hps1,HPS1,ortholog_one2one
st3gal7,C20orf173,ortholog_many2many
olfcd1,,
ccdc167,CCDC167,ortholog_one2one
BX908756.1,,
rabgef1,RABGEF1,ortholog_one2one
zgc:112234,H2BC1,ortholog_one2many
chrna3,CHRNA3,ortholog_one2one
si:ch211-286b5.8,,
myd88,MYD88,ortholog_one2one
asdurf,ASNSD1,ortholog_one2one
lamb1a,LAMB1,ortholog_one2many
rpp25l,RPP25L,ortholog_one2one
tomm6,TOMM6,ortholog_one2one
si:zfos-741a10.3,,
bin3,BIN3,ortholog_one2one
aqp8b,AQP10,ortholog_many2many
aqp8b,AQP5,ortholog_many2many
aqp8b,AQP6,ortholog_many2many
rab11fip1b,,
