Gene name,Zebrafish gene name,Zebrafish homology type
C5orf63,C10H5orf63,ortholog_one2one
lyg2,txndc9,ortholog_one2one
pik3r1,pik3r1,ortholog_one2one
marchf1,march1,ortholog_one2one
plekha6,plekha6,ortholog_one2one
cnn2,cnn2,ortholog_one2one
por,porb,ortholog_one2many
por,pora,ortholog_one2many
hsp90b1,hsp90b1,ortholog_one2one
st8sia3,st8sia3,ortholog_one2one
slc1a3,slc1a3b,ortholog_one2many
slc1a3,slc1a3a,ortholog_one2many
gpr61,gpr61,ortholog_one2one
mrps11,mrps11,ortholog_one2one
cog6,cog6,ortholog_one2one
,srsf3b,ortholog_many2many
,srsf3a,ortholog_many2many
zfx,CABZ01079241.1,ortholog_one2many
zfx,zfx,ortholog_one2many
btf3,btf3,ortholog_one2one
borcs8,borcs8,ortholog_one2one
cwc27,cwc27,ortholog_one2one
zp3,zp3e,ortholog_many2many
zp3,zp3,ortholog_many2many
zp3,zp3.2,ortholog_many2many
zp3,zp3b,ortholog_many2many
zp3,zp3a.1,ortholog_many2many
zp3,zp3a.2,ortholog_many2many
wdr3,wdr3,ortholog_one2one
,zmp:0000001301,ortholog_one2one
gnai3,gnai3,ortholog_one2many
frem1,frem1a,ortholog_one2one
kctd10,kctd10,ortholog_one2one
ttll3,ttll3,ortholog_one2many
kcnk5,pold2,ortholog_one2one
mtf1,mtf1,ortholog_one2one
cert1,cert1a,ortholog_one2many
cert1,cert1b,ortholog_one2many
tmem120a,tmem120a,ortholog_one2many
tmem120a,TMEM120A,ortholog_one2many
nyap1,CR854980.1,ortholog_one2one
col4a1,col4a1,ortholog_one2one
ankra2,ankra2,ortholog_one2one
adamts3,eif2s3,ortholog_one2one
tma16,tma16,ortholog_one2one
acsbg2,acsbg2,ortholog_one2one
igf1r,igf1ra,ortholog_one2many
igf1r,igf1rb,ortholog_one2many
mavs,mavs,ortholog_one2one
rfxank,rfxank,ortholog_one2one
ppm1k,ppm1k,ortholog_one2many
ppm1k,PPM1K,ortholog_one2many
rnd1,rnd1a,ortholog_one2many
rnd1,rnd1b,ortholog_one2many
srek1ip1,srek1ip1,ortholog_one2one
atp6v1f,atp6v1f,ortholog_one2one
coro6,coro6,ortholog_one2many
foxd4l1.2,foxd5,ortholog_one2many
mrpl40,mrpl40,ortholog_one2one
gnat2,gnat2,ortholog_one2one
utp15,utp15,ortholog_one2one
xk,xk,ortholog_one2one
gas1,gas1b,ortholog_one2many
gas1,gas1a,ortholog_one2many
phox2b,phox2bb,ortholog_one2one
styxl1,styxl1,ortholog_one2one
rab38,rab38b,ortholog_one2one
inpp5b,inpp5b,ortholog_one2one
,ighv6-2,ortholog_one2one
phax,phax,ortholog_one2one
npy5r,npy4r,ortholog_one2one
zdhhc21,zdhhc21,ortholog_one2one
bach1,bach1a,ortholog_one2many
bach1,bach1b,ortholog_one2many
spin1,spina,ortholog_one2many
spin1,spinb,ortholog_one2many
spin1,zmp:0000000521,ortholog_one2many
,ttc41,ortholog_one2one
abcg2,abcg2b,ortholog_one2one
aebp1,si:ch1073-459j12.1,ortholog_one2many
aebp1,aebp1,ortholog_one2many
tmem33,tmem33,ortholog_one2one
nxn,nxn,ortholog_one2one
npy1r,npy1r,ortholog_one2one
chst7,chst7,ortholog_one2one
lrrc28,lrrc28,ortholog_one2one
polk,polk,ortholog_one2one
c22orf39,si:ch211-51h9.6,ortholog_one2one
map3k7cl,map3k7cl,ortholog_one2one
cybb,cybb,ortholog_many2many
polr2e,polr2eb,ortholog_one2many
polr2e,POLR2E,ortholog_one2many
runx3,runx3,ortholog_one2one
dock6,dock6,ortholog_one2one
kiss1,kiss1,ortholog_one2one
ube3b,ube3b,ortholog_one2one
arhgef28,arhgef28a,ortholog_one2one
pkd2,pkd2,ortholog_one2one
bace2,bace2,ortholog_one2one
acot9,acot9.2,ortholog_one2many
acot9,acot9.1,ortholog_one2many
nt5dc3,nt5dc3,ortholog_one2one
,zgc:194551,ortholog_many2many
,CR759791.1,ortholog_many2many
,CABZ01072312.1,ortholog_many2many
,zgc:194679,ortholog_many2many
hspb8,hspb8,ortholog_one2one
naf1,naf1,ortholog_one2one
mitd1,mitd1,ortholog_one2one
aldh7a1,aldh7a1,ortholog_one2one
slc12a2,slc12a2,ortholog_one2many
slc12a2,CABZ01063543.1,ortholog_one2many
gdap2,gdap2,ortholog_one2one
nr2c2ap,nr2c2ap,ortholog_one2one
ren,ren,ortholog_one2one
pknox1,pknox1.1,ortholog_one2many
pknox1,pknox1.2,ortholog_one2many
ampd2,ampd2b,ortholog_one2many
ampd2,ampd2a,ortholog_one2many
tmem135,tmem135,ortholog_one2one
ankdd1b,ankdd1b,ortholog_one2one
sbno2,sbno2a,ortholog_one2many
sbno2,SBNO2,ortholog_one2many
atg16l2,atg16l2,ortholog_one2one
capsl,capslb,ortholog_one2one
IRS2,irs2b,ortholog_one2many
IRS2,irs2a,ortholog_one2many
fstl5,fstl5,ortholog_one2one
nxnl2,nxnl2,ortholog_one2one
gnrh2,gnrh3,ortholog_many2many
gnrh2,gnrh2,ortholog_many2many
mrpl30,mrpl30,ortholog_one2one
slc30a9,slc30a9,ortholog_one2one
myo16,myo16,ortholog_one2one
kcp,si:dkey-266m15.6,ortholog_one2one
mllt1,mllt1b,ortholog_one2many
mllt1,mllt1a,ortholog_one2many
smc1b,si:dkey-85k15.11,ortholog_many2many
smc1b,CU655961.3,ortholog_many2many
smc1b,CABZ01048402.1,ortholog_many2many
smc1b,CR450793.1,ortholog_many2many
shisa2,shisa2b,ortholog_one2one
kdm4b,kdm4b,ortholog_one2one
ptrh2,ptrh2,ortholog_one2one
unc5d,unc5da,ortholog_one2many
unc5d,unc5db,ortholog_one2many
tmem259,tmem259,ortholog_one2one
cct8,cct8,ortholog_one2one
rad23b,rad23b,ortholog_one2one
glod4,glod4,ortholog_one2one
ufd1,ufd1l,ortholog_one2one
srrt,srrt,ortholog_one2one
abcc12,,ortholog_one2one
mdh2,mdh2,ortholog_one2one
tspan16,tspan34,ortholog_one2many
tspan16,tspan35,ortholog_one2many
habp4,zgc:103482,ortholog_one2one
acer1,acer1,ortholog_one2one
vmp1,vmp1,ortholog_one2one
grin3b,grin3ba,ortholog_one2many
grin3b,grin3bb,ortholog_one2many
btnl8,lysmd2,ortholog_one2one
mef2a,mef2aa,ortholog_one2one
sox13,sox13,ortholog_one2one
fzd4,fzd4,ortholog_one2one
wdr18,wdr18,ortholog_one2one
arrb1,arrb1,ortholog_one2one
avp,avp,ortholog_one2many
avp,oxt,ortholog_one2many
GEMIN4,gemin4,ortholog_one2one
gpd1,gpd1a,ortholog_one2many
gpd1,gpd1b,ortholog_one2many
ell,ell,ortholog_one2one
sf3a3,sf3a3,ortholog_one2one
tubd1,tubd1,ortholog_one2one
riok2,riok2,ortholog_one2one
tlcd3a,tlcd3a,ortholog_one2one
klf4,klf4,ortholog_one2one
eps8l3,eps8l3b,ortholog_one2many
eps8l3,eps8l3a,ortholog_one2many
elmod3,elmod3,ortholog_one2one
ndufb4,ndufb4,ortholog_one2one
tnfsf13b,tnfsf13b,ortholog_one2one
znf414,znf414,ortholog_one2one
arid3a,arid3a,ortholog_one2one
scg3,scg3,ortholog_one2one
,tradv23.0.2,ortholog_many2many
,tradv23.1.1,ortholog_many2many
,tradv23.1.3,ortholog_many2many
,tradv23.1.4,ortholog_many2many
,tradv23.1.2,ortholog_many2many
,tradv26.0,ortholog_many2many
,tradv23.0.1,ortholog_many2many
fkbp8,fkbp8,ortholog_one2one
hmgcr,hmgcrb,ortholog_one2many
hmgcr,hmgcra,ortholog_one2many
bend4,BEND4,ortholog_one2one
cers5,cers5,ortholog_one2one
rffl,RFFL,ortholog_one2many
rffl,rffl,ortholog_one2many
kxd1,kxd1,ortholog_one2one
lix1,lix1,ortholog_one2one
sowahc,ankrd39,ortholog_one2many
stab2,stab2,ortholog_one2one
gcn1,gcn1,ortholog_one2one
abhd13,abhd13,ortholog_one2one
me3,me3,ortholog_one2one
wdr45,wdr45,ortholog_one2one
kcnip3,kcnip3b,ortholog_one2one
ankrd13b,ankrd13b,ortholog_one2one
,BX901889.1,ortholog_many2many
,BX901889.5,ortholog_many2many
,tradv30.0.1,ortholog_many2many
,tradv29.0,ortholog_many2many
,CU571384.1,ortholog_many2many
,tradv22.0,ortholog_many2many
,tradv41.0,ortholog_many2many
,BX901889.4,ortholog_many2many
,BX901889.2,ortholog_many2many
,tradv30.0.6,ortholog_many2many
,tradv27.0,ortholog_many2many
,BX901889.3,ortholog_many2many
,tradv31.0,ortholog_many2many
,tradv18.0,ortholog_many2many
uba52,uba52,ortholog_one2one
myo1f,myo1f,ortholog_one2one
t2r45,tas2r200.2,ortholog_many2many
t2r45,tas2r200.1,ortholog_many2many
poc5,poc5,ortholog_one2one
fhl3,fhl3a,ortholog_one2one
gpat3,chchd2,ortholog_one2one
lig4,lig4,ortholog_one2one
taf11,taf11,ortholog_one2one
mrpl46,mrpl46,ortholog_one2one
dscam,dscama,ortholog_one2many
dscam,dscamb,ortholog_one2many
tas2r39,tas2r200.2,ortholog_many2many
tas2r39,tas2r200.1,ortholog_many2many
hgd,hgd,ortholog_one2one
ap4e1,ap4e1,ortholog_one2one
rex1bd,rex1bd,ortholog_one2one
arsd,arsh,ortholog_one2many
phkg1,phkg1a,ortholog_one2many
phkg1,phkg1b,ortholog_one2many
synm,synm,ortholog_one2one
clic4,clic4,ortholog_one2one
cdk4,cdk4,ortholog_one2one
ksr2,ksr2,ortholog_one2one
ubox5,ubox5,ortholog_one2one
susd2,SUSD2,ortholog_one2one
nalf1,fam155a,ortholog_one2one
abhd4,abhd4,ortholog_one2one
uhrf1bp1,uhrf1bp1,ortholog_one2one
r3hdm4,r3hdm4,ortholog_one2one
,myof,ortholog_many2many
,myofl,ortholog_many2many
hes7.2,her5,ortholog_one2one
stard10,stard10,ortholog_one2one
dusp26,DUSP26,ortholog_one2one
ncan,ncanb,ortholog_one2many
ncan,CU861477.1,ortholog_one2many
cdk4,ccdc151,ortholog_one2one
dnai1,dnai1.2,ortholog_one2many
dnai1,dnai1.1,ortholog_one2many
,zgc:162952,ortholog_many2many
,zgc:194330,ortholog_many2many
,si:ch211-250e5.2,ortholog_many2many
,BX649337.2,ortholog_many2many
nup58,nup58,ortholog_one2one
tnfaip8l3,tnfaip8l3,ortholog_one2one
dmxl1,DMXL1,ortholog_one2one
adam28.2,adam28,ortholog_one2many
snrpc,snrpc,ortholog_one2one
crmp1,crmp1,ortholog_one2one
sumf2,sumf2,ortholog_one2one
fam222a,FAM222A,ortholog_one2many
fam222a,fam222a,ortholog_one2many
tet2,tet2,ortholog_one2one
g3bp2,g3bp2,ortholog_one2many
g3bp2,G3BP2,ortholog_one2many
lzts3,lzts3a,ortholog_one2many
lzts3,lzts3b,ortholog_one2many
XB5838589 [provisional:adam9],adam9,ortholog_one2many
rdh8,rdh8a,ortholog_one2many
rdh8,rdh8b,ortholog_one2many
lysmd4,lysmd4,ortholog_one2one
hapln4,hapln4,ortholog_one2one
rfc5,rfc5,ortholog_one2one
usp16,usp16,ortholog_one2one
stard4,stard4,ortholog_one2one
ilrun,ilrun,ortholog_one2one
psph,psph,ortholog_one2one
dbnl,dbnlb,ortholog_one2one
crtc3,crtc3,ortholog_one2one
ahcyl1,ahcyl1,ortholog_one2one
med16,med16,ortholog_one2one
tm6sf2,tm6sf2,ortholog_one2many
tm6sf2,zgc:85843,ortholog_one2many
cux1,cux1a,ortholog_one2one
prkcsh,prkcsh,ortholog_one2one
rnft1,rnft1,ortholog_one2one
trpv4,trpv4,ortholog_one2many
uaca,uacab,ortholog_one2many
uaca,uacaa,ortholog_one2many
cdc45,cdc45,ortholog_one2one
camk4,camk4,ortholog_one2one
ncor2,ncor2,ortholog_one2one
cyp19a1,cyp19a1a,ortholog_one2one
thap2,CABZ01041962.1,ortholog_many2many
thap2,zgc:153292,ortholog_many2many
thap2,zgc:163143,ortholog_many2many
pomc,gfra4a,ortholog_one2many
pomc,gfra4b,ortholog_one2many
fam214a,fam214a,ortholog_one2one
spdef,SPDEF,ortholog_one2one
wsb2,wsb2,ortholog_one2one
adam28.1,adam28,ortholog_one2many
shisa3,shisa3,ortholog_one2one
rabl3,rabl3,ortholog_one2one
med13,med13b,ortholog_one2many
med13,med13a,ortholog_one2many
cip2a,cip2a,ortholog_one2one
,CABZ01018874.1,ortholog_many2many
,or113-2,ortholog_many2many
,si:ch1073-22e3.1,ortholog_many2many
,or112-1,ortholog_many2many
,or113-1,ortholog_many2many
wdr36,wdr36,ortholog_one2one
cfd,cfd,ortholog_one2one
pacsin1,pacsin1b,ortholog_one2many
pacsin1,pacsin1a,ortholog_one2many
cct6a,cct6a,ortholog_one2one
sh3rf3,SH3RF3,ortholog_one2one
,chrna10a,ortholog_one2many
uso1,uso1,ortholog_one2one
slco2b1,slco2b1,ortholog_one2one
,adam9,ortholog_one2many
gtf2e1,gtf2e1,ortholog_one2one
nefm,nefma,ortholog_one2one
,BX323820.1,ortholog_one2one
git1,git1,ortholog_one2one
gltp,gltpa,ortholog_one2one
adamts17,adamts17,ortholog_one2one
gatad2a,gatad2ab,ortholog_one2one
sall2,sall2,ortholog_one2many
sall2,si:ch211-212k18.5,ortholog_one2many
tmem131l,tmem131l,ortholog_one2one
nefl,neflb,ortholog_one2one
edar,edar,ortholog_one2one
sat1,sat1b,ortholog_one2many
sat1,sat1a.2,ortholog_one2many
sat1,sat1a.1,ortholog_one2many
,or128-4,ortholog_many2many
,or128-9,ortholog_many2many
,or128-8,ortholog_many2many
,or128-3,ortholog_many2many
,or128-5,ortholog_many2many
,or127-1,ortholog_many2many
,or128-2,ortholog_many2many
,or128-7,ortholog_many2many
,or128-10,ortholog_many2many
,or128-1,ortholog_many2many
,or128-6,ortholog_many2many
acy3,acy3.2,ortholog_one2many
acy3,acy3.1,ortholog_one2many
hps5,CABZ01046088.1,ortholog_one2many
hps5,hps5,ortholog_one2many
hps5,CABZ01046087.1,ortholog_one2many
hikeshi,hikeshi,ortholog_one2one
rasef,rasef,ortholog_one2one
cldn5,cldn5b,ortholog_one2many
cldn5,cldn5a,ortholog_one2many
gldn,gldn,ortholog_one2one
nup98,nup98,ortholog_one2one
atrn,atrn,ortholog_one2one
orai1,orai2,ortholog_one2one
lima1,lima1a,ortholog_one2one
rpl10a,rpl10a,ortholog_one2one
sgtb,sgtb,ortholog_one2one
plppr3,plppr3b,ortholog_one2many
plppr3,plppr3a,ortholog_one2many
elavl3,elavl3,ortholog_one2one
dock5,dock5,ortholog_one2one
mettl17,mettl17,ortholog_one2one
npr2,npr1a,ortholog_one2many
npr2,npr1b,ortholog_one2many
arpp19,arpp19a,ortholog_one2many
arpp19,arpp19b,ortholog_one2many
gpat2,gpat2,ortholog_one2one
grm3,grm3,ortholog_one2one
mettl3,mettl3,ortholog_one2one
atp8a1,atp8a1,ortholog_one2many
atp8a1,ATP8A1,ortholog_one2many
rwdd2b,rwdd2b,ortholog_one2one
,spag8,ortholog_one2one
eed,eed,ortholog_one2one
lnpep,lnpep,ortholog_one2one
parp2,parp2,ortholog_one2one
ints2,ints2,ortholog_one2one
iqgap1,iqgap1,ortholog_one2one
smpd2,smpd2b,ortholog_one2many
smpd2,smpd2a,ortholog_one2many
kremen1,kremen1,ortholog_one2one
XB986526 [provisional:hsd3b7],tdh2,ortholog_many2many
abi3bp,abi3bpb,ortholog_one2many
abi3bp,abi3bpa,ortholog_one2many
fndc3a,fndc3a,ortholog_one2one
tmem97,tmem97,ortholog_one2one
pde5a,pde5ab,ortholog_one2one
,zgc:109965,ortholog_one2one
tp53i13,si:dkey-54n8.2,ortholog_one2one
pdia3,pdia3,ortholog_one2one
igsf5,ntm,ortholog_many2many
gck,gck,ortholog_one2one
or5l1,or128-4,ortholog_many2many
or5l1,or128-9,ortholog_many2many
or5l1,or128-8,ortholog_many2many
or5l1,or128-3,ortholog_many2many
or5l1,or128-5,ortholog_many2many
or5l1,or127-1,ortholog_many2many
or5l1,or128-2,ortholog_many2many
or5l1,or128-7,ortholog_many2many
or5l1,or128-10,ortholog_many2many
or5l1,or128-1,ortholog_many2many
or5l1,or128-6,ortholog_many2many
ptbp1,ptbp1a,ortholog_one2many
ptbp1,ptbp1b,ortholog_one2many
strip1,strip1,ortholog_one2one
apoo,apooa,ortholog_one2many
apoo,apoob,ortholog_one2many
rpl34,rpl34,ortholog_one2many
tmem167a,tmem167a,ortholog_one2one
trappc13,trappc13,ortholog_one2one
tox4,tox4a,ortholog_one2many
tox4,tox4b,ortholog_one2many
grxcr1,grxcr1b,ortholog_one2many
grxcr1,grxcr1a,ortholog_one2many
ift22,ift22,ortholog_one2many
tulp1,tulp1a,ortholog_one2many
tulp1,tulp1b,ortholog_one2many
tulp1,TULP1,ortholog_one2many
clns1a,clns1a,ortholog_one2one
mau2,mau2,ortholog_one2one
nipsnap2,nipsnap2,ortholog_one2one
nbea,nbeab,ortholog_one2many
nbea,nbeaa,ortholog_one2many
hspb1,hspb1,ortholog_one2one
tmem221,si:ch211-125m10.6,ortholog_one2one
b3galt5l,zgc:162952,ortholog_many2many
b3galt5l,zgc:194330,ortholog_many2many
b3galt5l,si:ch211-250e5.2,ortholog_many2many
b3galt5l,BX649337.2,ortholog_many2many
scn8a,scn8ab,ortholog_one2many
scn8a,scn8aa,ortholog_one2many
irf5,irf5,ortholog_one2one
nos2,nos2b,ortholog_one2many
nos2,nos2a,ortholog_one2many
ywhag,ywhag2,ortholog_one2many
ywhag,ywhag1,ortholog_one2many
secisbp2l,CABZ01084603.1,ortholog_one2one
cfap58,mrps17,ortholog_one2one
stxbp5l,stxbp5l,ortholog_one2one
kbtbd7,kbtbd7,ortholog_one2one
coro1c,coro1ca,ortholog_one2many
coro1c,coro1cb,ortholog_one2many
KCTD8,kctd8,ortholog_one2one
magi3,MAGI3,ortholog_one2one
gda,gda,ortholog_one2one
rsf1,rsf1b.1,ortholog_one2many
elapor2,ELAPOR2,ortholog_one2one
,fkbp16,ortholog_one2one
znf653,znf653,ortholog_one2one
yipf7,zgc:123321,ortholog_one2one
ltn1,LTN1,ortholog_one2one
tmem161a,tmem161a,ortholog_one2one
mtmr6,mtmr6,ortholog_one2one
taok3,taok3a,ortholog_one2many
taok3,taok3b,ortholog_one2many
sec24b,sec24b,ortholog_one2one
,nf2b,ortholog_one2one
myo1e.1,myo1ea,ortholog_one2one
klhl15,klhl15,ortholog_one2one
rxra,palm1b,ortholog_one2many
rxra,palm1a,ortholog_one2many
aamdc,aamdc,ortholog_one2one
chd8,chd8,ortholog_one2one
,FP085421.1,ortholog_one2many
b3galt5.3,zgc:162952,ortholog_many2many
b3galt5.3,zgc:194330,ortholog_many2many
b3galt5.3,si:ch211-250e5.2,ortholog_many2many
b3galt5.3,BX649337.2,ortholog_many2many
taf10,taf10,ortholog_one2one
ccnh,ccnh,ortholog_one2one
ecsit,ecsit,ortholog_one2one
rad51d,rad51d,ortholog_one2one
TMC1,TMC1,ortholog_one2one
ccdc93,zgc:162879,ortholog_one2one
erap1,erap1a,ortholog_one2many
erap1,erap1b,ortholog_one2many
gnpda2,gnpda2,ortholog_one2one
ildr2,si:zfos-1011f11.2,ortholog_one2many
ildr2,ildr2,ortholog_one2many
prkrip1,prkrip1,ortholog_one2one
b3galt5.2,zgc:162952,ortholog_many2many
b3galt5.2,zgc:194330,ortholog_many2many
b3galt5.2,si:ch211-250e5.2,ortholog_many2many
b3galt5.2,BX649337.2,ortholog_many2many
,cart1,ortholog_one2many
,,ortholog_one2many
tm2d2,tm2d2,ortholog_one2one
pdgfd,pdgfd,ortholog_one2one
slc25a42,slc25a42,ortholog_one2one
MAP1S,map1sb,ortholog_one2many
MAP1S,map1sa,ortholog_one2many
taok1,taok1a,ortholog_one2many
taok1,taok1b,ortholog_one2many
dnaaf9,si:ch211-194c3.5,ortholog_one2one
pgap2,pgap2,ortholog_one2one
ssh1,ssh1b,ortholog_one2many
ssh1,ssh1a,ortholog_one2many
vwa5a.2,dmtf1,ortholog_one2one
rpgrip1,rpgrip1,ortholog_one2one
tlcd4.2,tlcd4b,ortholog_one2one
nlk,nlk2,ortholog_one2one
htra4,htra4,ortholog_one2one
ints4,ints4,ortholog_one2one
ccdc65,ccdc65,ortholog_one2one
tfg,tfg,ortholog_one2one
rgcc,rgcc,ortholog_one2one
gkap1,gkap1,ortholog_one2one
pgpep1,pgpep1,ortholog_one2one
tnpo3,tnpo3,ortholog_one2one
guf1,guf1,ortholog_one2one
timmdc1,timmdc1,ortholog_one2one
,tmc2a,ortholog_many2many
,tmc2b,ortholog_many2many
slc6a17,slc6a17,ortholog_one2one
slc25a37,slc25a37,ortholog_one2one
fkbp11,fkbp11,ortholog_one2one
,ky,ortholog_one2one
dync2h1,DYNC2H1,ortholog_one2one
sh3bgr,sh3bgr,ortholog_one2one
piwil1,piwil1,ortholog_one2many
mnd1,mnd1,ortholog_one2one
atg16l2,pdha1b,ortholog_one2many
atg16l2,pdha1a,ortholog_one2many
plekha2,si:ch211-204d2.4,ortholog_one2one
amer2,amer2,ortholog_one2one
gemin8,gemin8,ortholog_one2one
mgc145330,cart2,ortholog_one2many
mgc145330,cart3,ortholog_one2many
cnn1,cnn1a,ortholog_one2many
cnn1,cnn1b,ortholog_one2many
timm10,timm10,ortholog_one2one
ift20,ift20,ortholog_one2one
dao,dao.3,ortholog_one2many
dao,dao.2,ortholog_one2many
dao,dao.1,ortholog_one2many
pyurf,PYURF,ortholog_one2one
,asgrl1,ortholog_one2many
cryba1,cryba1a,ortholog_one2one
wnt1,wnt1,ortholog_one2one
,si:ch211-113d22.2,ortholog_one2one
rasa1,rasa1b,ortholog_one2many
rasa1,rasa1a,ortholog_one2many
tnfaip1,tnfaip1,ortholog_one2one
,CU571382.4,ortholog_many2many
,FP016018.4,ortholog_many2many
,FP016018.1,ortholog_many2many
meig1,meig1,ortholog_one2one
mrps23,mrps23,ortholog_one2one
syt1,syt1b,ortholog_one2many
syt1,syt1a,ortholog_one2many
,tacc1,ortholog_one2many
elof1,elof1,ortholog_one2one
gpm6b,gpm6ba,ortholog_one2many
gpm6b,gpm6bb,ortholog_one2many
slc4a11,slc4a11,ortholog_one2one
supt16h,supt16h,ortholog_one2one
uap1l1,dtx2,ortholog_one2one
suds3,suds3,ortholog_one2one
fst,fsta,ortholog_one2many
fst,fstb,ortholog_one2many
get1,get1,ortholog_one2one
gc,gc,ortholog_one2one
rsbn1,phtf1,ortholog_one2one
fam241a,fam241a,ortholog_one2one
cryba1.2,crybb1l3,ortholog_one2one
dclre1c,dclre1c,ortholog_one2one
rbm15,rbm15,ortholog_one2one
acp5,acp5a,ortholog_one2one
atp6ap1l,atp6ap1la,ortholog_one2many
atp6ap1l,atp6ap1lb,ortholog_one2many
dcun1d5,dcun1d5,ortholog_one2one
rhog,rhogb,ortholog_one2many
rhog,rhoga,ortholog_one2many
trim2,trim2a,ortholog_one2one
sbds,sbds,ortholog_one2one
hmgn1,hmgn6,ortholog_one2one
lamtor5,lamtor5,ortholog_one2one
upk3b,upk3b,ortholog_one2many
lims1,lims1,ortholog_one2one
sgsm2,sgsm2,ortholog_one2one
cyp1d1,cyp1d1,ortholog_one2one
kctd14,kctd14,ortholog_one2one
lrguk,lrguk,ortholog_one2one
tubgcp4,tubgcp4,ortholog_one2one
PROK1,prok1,ortholog_many2many
gabra2,LO018287.1,ortholog_one2many
gabra2,gabra2a,ortholog_one2many
rps23,rps23,ortholog_one2one
sltm,sltm,ortholog_one2one
vwa8,vwa8,ortholog_one2one
stk32b,stk32a,ortholog_one2one
dcc,dcc,ortholog_one2one
,mmp30,ortholog_many2many
alg8,alg8,ortholog_one2one
sgsm1,sgsm1a,ortholog_one2many
sgsm1,sgsm1b,ortholog_one2many
tyrp1,tyrp1a,ortholog_one2many
tyrp1,tyrp1b,ortholog_one2many
slc4a4,slc4a4a,ortholog_one2many
slc4a4,slc4a4b,ortholog_one2many
,gatd3a,ortholog_one2one
map3k15,map3k15,ortholog_one2one
adamts5,adamts5,ortholog_one2one
cytl1,CYTL1,ortholog_one2one
mmp13l,mmp30,ortholog_many2many
tyw1,tyw1,ortholog_one2one
vegfc,vegfc,ortholog_one2one
fbp2,fbp2,ortholog_one2one
frmd3,frmd3,ortholog_one2one
ube2d4,ube2d4,ortholog_one2one
obi1,CABZ01046895.1,ortholog_one2one
poglut1,poglut1,ortholog_one2one
stim1,stim1a,ortholog_one2many
stim1,stim1b,ortholog_one2many
adamts1,adamts1,ortholog_one2one
dhrs11,dhrs11a,ortholog_one2one
wnt10b,wnt10b,ortholog_one2one
rasa4,rasa4,ortholog_one2one
anxa1.2,anxa1a,ortholog_many2many
anxa1.2,anxa1b,ortholog_many2many
anxa1.2,anxa1c,ortholog_many2many
anxa1.2,anxa1d,ortholog_many2many
spcs3,spcs3,ortholog_one2one
pou4f1,pou4f1,ortholog_one2one
rcan3,rcan3,ortholog_one2one
pawr,pawr,ortholog_one2one
mmp1,LO018336.1,ortholog_one2many
mmp1,mmp13a,ortholog_one2many
polr1h,znrd1,ortholog_one2one
stx18,stx18,ortholog_one2one
u2af1,u2af1,ortholog_one2one
nodal2,ndr1,ortholog_one2many
nodal2,spaw,ortholog_one2many
myo5a,myo5aa,ortholog_one2one
nfix,nfixb,ortholog_one2many
nfix,nfixa,ortholog_one2many
svop,svopa,ortholog_one2one
arf3,arf3a,ortholog_one2many
arf3,arf3b,ortholog_one2many
gab2,gab2,ortholog_one2one
myl7,myl7,ortholog_one2one
,si:rp71-39b20.4,ortholog_one2one
hnrnpk,hnrnpk,ortholog_one2many
hnrnpk,hnrpkl,ortholog_one2many
psmg1,psmg1,ortholog_one2one
enpep,enpep,ortholog_one2one
rnf19b,rnf19b,ortholog_one2one
plxna2,plxna2,ortholog_one2one
sh3kbp1,sh3kbp1,ortholog_one2one
ednrb,ednrbb,ortholog_one2many
ednrb,ednrba,ortholog_one2many
klhdc1,nars2,ortholog_one2one
tcf7l1,tcf7l1a,ortholog_one2many
tcf7l1,tcf7l1b,ortholog_one2many
ofd1,ofd1,ortholog_one2one
tspan36,tspan36,ortholog_one2one
b3gnt3.1,b3gnt3.2,ortholog_many2many
b3gnt3.1,b3gnt3.1,ortholog_many2many
b3gnt3.1,b3gnt3.4,ortholog_many2many
b3gnt3.1,b3gnt3.3,ortholog_many2many
tmem54,tmem54b,ortholog_one2many
tmem54,tmem54a,ortholog_one2many
,mmp25a,ortholog_many2many
,mmp25b,ortholog_many2many
,hpxa,ortholog_many2many
,mmp13b,ortholog_many2many
sdad1,sdad1,ortholog_one2one
,si:ch73-334d15.1,ortholog_one2one
fes,fes,ortholog_one2one
gcc2,FQ377903.3,ortholog_one2one
ppp1r12a,ppp1r12a,ortholog_one2one
rmi1,rmi1,ortholog_one2one
polq,polq,ortholog_one2one
prrt4,si:dkey-31f5.11,ortholog_one2one
ggnbp2,ggnbp2,ortholog_one2one
anxa1.3,anxa1a,ortholog_many2many
anxa1.3,anxa1b,ortholog_many2many
anxa1.3,anxa1c,ortholog_many2many
anxa1.3,anxa1d,ortholog_many2many
dnaaf4,dnaaf4,ortholog_one2one
cast,cast,ortholog_one2one
ash2l,ash2l,ortholog_one2one
rbm26,rbm26,ortholog_one2one
fgf14,fgf14,ortholog_one2one
baat,acot21,ortholog_many2many
baat,acot22,ortholog_many2many
baat,acot20,ortholog_many2many
XB5749398 [provisional],si:dkey-5i3.5,ortholog_one2one
elovl6,elovl6,ortholog_one2one
gabrb1,gabrb1,ortholog_one2one
ndufa7,ndufa7,ortholog_one2one
aggf1,aggf1,ortholog_one2one
syap1,syap1,ortholog_one2one
ubxn8,ubxn8,ortholog_one2one
cryaa,cryaa,ortholog_one2one
rhobtb2,rhobtb2a,ortholog_one2many
