Gene name,Zebrafish gene name,Zebrafish homology type
C10orf88,si:rp71-19m20.1,ortholog_one2one
RAB5A,rab5aa,ortholog_one2many
RAB5A,rab5ab,ortholog_one2many
ELOB,elob,ortholog_one2many
ELOB,ELOB,ortholog_one2many
,zgc:174164,ortholog_many2many
,wdr73,ortholog_one2one
NRCAM,nrcama,ortholog_one2one
,adam10a,ortholog_many2many
,adam10b,ortholog_many2many
LMBRD1,lmbrd1,ortholog_one2one
KAT2B,kat2b,ortholog_one2one
,CABZ01080042.1,ortholog_one2many
,MFAP4,ortholog_one2many
,si:ch1073-110a20.3,ortholog_one2many
,si:ch1073-110a20.1,ortholog_one2many
,zgc:171687,ortholog_one2many
,si:zfos-2330d3.7,ortholog_one2many
,si:ch1073-110a20.2,ortholog_one2many
,FO203432.1,ortholog_one2many
,mfap4,ortholog_one2many
,zmp:0000001323,ortholog_one2many
SGO1,sgo1,ortholog_one2one
CNTN1,cntn1b,ortholog_one2many
CNTN1,cntn1a,ortholog_one2many
P2RY8,p2ry8,ortholog_one2one
HOXA1,hoxa1a,ortholog_one2one
HOXA2,hoxa2b,ortholog_one2one
IKZF5,ikzf5,ortholog_one2one
,rnf151,ortholog_one2one
SLCO2B1,slco2b1,ortholog_one2one
PSTK,CABZ01088271.1,ortholog_one2many
PSTK,PSTK,ortholog_one2many
,setd1a,ortholog_one2one
HOXA3,hoxc3a,ortholog_one2many
HOXA3,hoxa4a,ortholog_one2many
PPP4R1,ppp4r1,ortholog_one2one
,tbc1d10b,ortholog_one2one
ASMTL,asmtl,ortholog_one2one
OPN2SW,opn1sw2,ortholog_one2one
ACADSB,ACADSB,ortholog_one2many
ACADSB,acadsb,ortholog_one2many
HOXA5,hoxa5a,ortholog_one2one
HMX3,hmx3a,ortholog_one2many
HMX3,hmx3b,ortholog_one2many
ADGRB3,adgrb3,ortholog_one2one
PGM2L1,pgm2l1,ortholog_one2one
HMX2,hmx2,ortholog_one2one
RALBP1,ralbp1,ortholog_one2one
LIPT2,lipt2,ortholog_one2one
PDZRN4,pdzrn4,ortholog_one2one
POLD3,pold3,ortholog_one2one
BUB3,bub3,ortholog_one2one
ZCRB1,zcrb1,ortholog_one2one
MECP2,mecp2,ortholog_one2one
TWSG1,twsg1a,ortholog_one2many
TWSG1,CABZ01110379.1,ortholog_one2many
TAB3,tab3,ortholog_one2one
PPHLN1,pphln1,ortholog_one2one
HOXA9,hoxa9b,ortholog_one2many
HOXA9,hoxa9a,ortholog_one2many
GPR26,gpr26,ortholog_one2one
PRICKLE1,prickle1b,ortholog_one2many
PRICKLE1,prickle1a,ortholog_one2many
ANKRD12,ankrd12,ortholog_one2one
HOXA11,hoxa11a,ortholog_one2many
HOXA11,hoxa11b,ortholog_one2many
NDUFV2,ndufv2,ortholog_one2one
MYOM2,myom2a,ortholog_one2many
MYOM2,CABZ01061524.1,ortholog_one2many
CPXM2,FO704607.1,ortholog_one2one
,ftsj1,ortholog_one2one
CHST15,chst15,ortholog_one2one
RNF169,rnf169,ortholog_one2one
CBX3,cbx3a,ortholog_one2one
XRRA1,xrra1,ortholog_one2one
,cd2bp2,ortholog_one2one
CYBB,cybb,ortholog_many2many
PUS7L,pus7l,ortholog_one2one
,gpkow,ortholog_one2one
CRLF2,lifrb,ortholog_many2many
CRLF2,lifra,ortholog_many2many
CRLF2,il11ra,ortholog_many2many
CRLF2,il6r,ortholog_many2many
CRLF2,ghrb,ortholog_many2many
CRLF2,ghra,ortholog_many2many
PLP2,plp2,ortholog_one2many
PLP2,zgc:136605,ortholog_one2many
,thoc6,ortholog_one2one
OAT,oat,ortholog_one2one
XK,xk,ortholog_one2one
IRAK4,irak4,ortholog_one2one
MTCL1,mtcl1,ortholog_one2one
KBTBD11,kbtbd11,ortholog_one2one
SMPX,smpx,ortholog_one2one
NEU3,neu3.3,ortholog_one2many
NEU3,neu3.5,ortholog_one2many
NEU3,neu3.4,ortholog_one2many
NEU3,neu3.1,ortholog_one2many
NEU3,neu3.2,ortholog_one2many
SNX10,snx10a,ortholog_one2many
SNX10,snx10b,ortholog_one2many
RAB12,rab12,ortholog_one2one
P4HA3,p4ha3,ortholog_one2many
P4HA3,si:cabz01069582.1,ortholog_one2many
ARHGEF10,arhgef10,ortholog_one2one
TLR7,tlr7,ortholog_one2one
LHPP,lhpp,ortholog_one2one
TWF1,twf1b,ortholog_one2many
TWF1,twf1a,ortholog_one2many
PRPS2,prps1b,ortholog_one2many
WDR45,wdr45,ortholog_one2one
NARS2,nars2,ortholog_one2one
SKAP2,skap2,ortholog_one2one
FAM83B,fam83b,ortholog_one2one
FAM53B,fam53b,ortholog_one2one
TMEM117,tmem117,ortholog_one2one
EEF1AKMT2,eef1akmt2,ortholog_one2one
FEZF1,fezf1,ortholog_one2one
CNKSR2,cnksr2b,ortholog_one2many
CNKSR2,cnksr2a,ortholog_one2many
RAPGEF5,rapgef5a,ortholog_one2one
FRMPD4,tlr7,ortholog_one2one
POLR2I,polr2i,ortholog_one2one
FAM175B,abraxas2,ortholog_one2one
ALG8,alg8,ortholog_one2one
PTPRM,CABZ01084131.1,ortholog_one2many
PTPRM,si:ch1073-391i24.1,ortholog_one2many
PTPRM,CABZ01044099.1,ortholog_one2many
TINAG,ctsbb,ortholog_many2many
TINAG,tinagl1,ortholog_many2many
TINAG,ctss1,ortholog_many2many
EMX2,emx2,ortholog_one2one
NDUFC2,ndufc2,ortholog_one2one
RAB11FIP2,rab11fip2,ortholog_one2one
LAMA1,lama1,ortholog_one2one
PLEKHA8,plekha8,ortholog_one2one
MLIP,mlip,ortholog_one2one
FAM204A,fam204a,ortholog_one2one
THRSP,thrsp,ortholog_one2many
DMD,dmd,ortholog_one2one
KCTD14,kctd14,ortholog_one2one
LRRC1,lrrc1,ortholog_one2one
INTS4,ints4,ortholog_one2one
COLQ,colq,ortholog_one2many
COLQ,wu:fc38h03,ortholog_one2many
,eloal,ortholog_one2one
MID1,mid1,ortholog_one2one
ARHGAP28,arhgap28,ortholog_one2one
CLCN4,clcn4,ortholog_one2one
KLHL31,klhl31,ortholog_one2one
WWC3,wwc3,ortholog_one2one
AAMDC,aamdc,ortholog_one2one
GCLC,gclc,ortholog_one2one
FAM126A,fam126a,ortholog_one2one
RSF1,rsf1b.1,ortholog_one2many
,zgc:66472,ortholog_many2many
CLNS1A,clns1a,ortholog_one2one
NEURL4,neurl4,ortholog_one2one
ARX,arxb,ortholog_one2many
ARX,arxa,ortholog_one2many
HACL1,hacl1,ortholog_one2one
POLA1,pola1,ortholog_one2one
AQP11,aqp11,ortholog_one2one
PCYT1B,pcyt1ba,ortholog_one2many
PCYT1B,pcyt1bb,ortholog_one2many
,adat3,ortholog_one2one
BTD,btd,ortholog_one2one
PAK1,pak1,ortholog_one2one
GDPD4,gdpd4b,ortholog_one2many
GDPD4,gdpd4a,ortholog_one2many
ANKRD28,ankrd28b,ortholog_one2many
ANKRD28,CABZ01071939.1,ortholog_one2many
ELOVL5,elovl5,ortholog_one2one
ACAP1,acap1,ortholog_one2one
PDK3,pdk3b,ortholog_one2many
PDK3,pdk3a,ortholog_one2many
MYO7A,myo7aa,ortholog_one2many
MYO7A,myo7ab,ortholog_one2many
CLDN34,FP236735.1,ortholog_one2one
SLC16A13,slc16a13,ortholog_one2one
CACUL1,cacul1,ortholog_one2one
POLR2A,polr2a,ortholog_one2one
SLC51AL,slc51a,ortholog_one2one
EIF3A,eif3s10,ortholog_one2one
CAPN5,capn5a,ortholog_one2many
CAPN5,capn5b,ortholog_one2many
CDKL5,cdkl5,ortholog_one2one
FBXO9,fbxo9,ortholog_one2one
FIS1,fis1,ortholog_one2one
SHROOM2,SHROOM2,ortholog_one2many
SHROOM2,shroom2a,ortholog_one2many
FAM45A,dennd10,ortholog_one2one
GSTA2,gstp2,ortholog_many2many
SFXN4,sfxn4,ortholog_one2one
GPR143,gpr143,ortholog_one2one
ACER3,acer3,ortholog_one2one
PRDX3,prdx3,ortholog_one2one
OXNAD1,oxnad1,ortholog_one2one
TMEM14A,zgc:163080,ortholog_one2one
MXRA5,mxra5b,ortholog_one2many
MXRA5,mxra5a,ortholog_one2many
AGPAT5,agpat5,ortholog_one2one
ARSH,arsh,ortholog_one2many
RFTN1,rftn1a,ortholog_one2many
RFTN1,FQ976914.1,ortholog_one2many
ARSD,arsh,ortholog_one2many
NR0B1,nr0b1,ortholog_one2one
MCPH1,mcph1,ortholog_one2one
IMMP2L,immp2l,ortholog_one2one
,arsh,ortholog_one2many
IL1RAPL1,il1rapl1b,ortholog_one2one
ST7,st7,ortholog_one2many
TGFBR2,CR855318.1,ortholog_one2many
TGFBR2,tgfbr2b,ortholog_one2many
TGFBR2,tgfbr2a,ortholog_one2many
TSKU,tsku,ortholog_one2one
CAV1,cav1,ortholog_one2one
ANGPT2,angpt2a,ortholog_one2one
,wu:fi09b08,ortholog_one2many
RNASEH1,rnaseh1,ortholog_one2one
GYG2,gyg2,ortholog_one2one
DAZL,dazl,ortholog_one2one
YAF2,yaf2,ortholog_one2one
GXYLT1,CABZ01072254.1,ortholog_one2many
GXYLT1,gxylt1b,ortholog_one2many
PRRG1,prrg1,ortholog_one2one
,emsy,ortholog_one2many
SNTG2,sntg2,ortholog_one2one
STT3B,stt3b,ortholog_one2one
KHDRBS2,khdrbs2,ortholog_one2one
,cd99,ortholog_one2many
OSBPL10,osbpl10b,ortholog_one2many
OSBPL10,CABZ01111953.1,ortholog_one2many
TMEM47,tmem47,ortholog_one2one
PRIM2,prim2,ortholog_one2one
MHCY2B1,mhc2b,ortholog_many2many
MHCY2B1,zgc:103700,ortholog_many2many
MHCY2B1,si:busm1-228j01.4,ortholog_many2many
MHCY2B1,si:zfos-2070c2.3,ortholog_many2many
MHCY2B1,mhc2dab,ortholog_many2many
MHCY2B1,si:ch73-158p21.3,ortholog_many2many
MHCY2B1,FO744840.1,ortholog_many2many
MHCY2B1,si:dkey-33b17.3,ortholog_many2many
MHCY2B1,mhc2dbb,ortholog_many2many
MHCY2B1,si:busm1-228j01.6,ortholog_many2many
MHCY2B1,mhc2bl,ortholog_many2many
CD99,cd99,ortholog_one2many
RAB23,rab23,ortholog_one2one
FAM49A,fam49a,ortholog_one2one
BAG2,bag2,ortholog_one2one
GPD1L,gpd1l,ortholog_one2one
SCML2,scml2,ortholog_one2one
FBXO15,fbxo15,ortholog_one2many
FBXO15,zgc:161973,ortholog_one2many
THAP12,thap12b,ortholog_one2many
THAP12,thap12a,ortholog_one2many
,mhc2b,ortholog_many2many
,zgc:103700,ortholog_many2many
,si:busm1-228j01.4,ortholog_many2many
,si:zfos-2070c2.3,ortholog_many2many
,mhc2dab,ortholog_many2many
,si:ch73-158p21.3,ortholog_many2many
,FO744840.1,ortholog_many2many
,si:dkey-33b17.3,ortholog_many2many
,mhc2dbb,ortholog_many2many
,si:busm1-228j01.6,ortholog_many2many
,mhc2bl,ortholog_many2many
MYL12B,myl12.2,ortholog_one2many
CMTM8,cmtm8a,ortholog_one2many
CMTM8,cmtm8b,ortholog_one2many
UFM1,ufm1,ortholog_one2one
WNT11,wnt11,ortholog_one2one
RAB31,LO018490.1,ortholog_one2one
FREM2,frem2b,ortholog_one2one
CMTM6,cmtm6,ortholog_one2one
DHRSX,si:dkey-23o4.6,ortholog_one2many
DHRSX,zgc:153441,ortholog_one2many
TIAL1,tial1,ortholog_one2one
TRPC4,trpc4a,ortholog_one2many
TRPC4,trpc4b,ortholog_one2many
,zgc:56235,ortholog_many2many
,vdac3,ortholog_many2many
VSNL1,vsnl1a,ortholog_one2many
VSNL1,vsnl1b,ortholog_one2many
STK31,stk31,ortholog_one2one
UVRAG,uvrag,ortholog_one2one
GEMIN8,gemin8,ortholog_one2one
,zgc:113423,ortholog_one2one
BAG3,bag3,ortholog_one2one
SMC6,si:dkey-119f1.1,ortholog_one2one
POSTN,postnb,ortholog_one2many
POSTN,postna,ortholog_one2many
DST,CABZ01044277.1,ortholog_one2many
DST,CABZ01044281.1,ortholog_one2many
DST,si:ch211-165e15.1,ortholog_one2many
NPY,npy,ortholog_one2one
GEN1,FO834823.1,ortholog_one2one
ART7B,si:ch211-51i16.3,ortholog_many2many
ART7B,CABZ01059912.1,ortholog_many2many
ART7B,FO904885.1,ortholog_many2many
ART7B,BX908804.1,ortholog_many2many
ART7B,BX908804.3,ortholog_many2many
ART7B,si:ch73-379f5.5,ortholog_many2many
ART7B,FO907110.1,ortholog_many2many
ART7B,zmp:0000000997,ortholog_many2many
ART7B,si:ch211-51i16.1,ortholog_many2many
ART7B,art4,ortholog_many2many
ART7B,si:ch211-163m16.7,ortholog_many2many
ART7B,CABZ01059913.1,ortholog_many2many
ART7B,CABZ01019904.1,ortholog_many2many
ART7B,FO904885.2,ortholog_many2many
ART7B,si:ch211-145b13.6,ortholog_many2many
NHS,nhsa,ortholog_one2many
NHS,nhsb,ortholog_one2many
CMPK2,cmpk2,ortholog_one2one
TDRD3,tdrd3,ortholog_one2one
ART1L2,si:ch211-51i16.3,ortholog_many2many
ART1L2,CABZ01059912.1,ortholog_many2many
ART1L2,FO904885.1,ortholog_many2many
ART1L2,BX908804.1,ortholog_many2many
ART1L2,BX908804.3,ortholog_many2many
ART1L2,si:ch73-379f5.5,ortholog_many2many
ART1L2,FO907110.1,ortholog_many2many
ART1L2,zmp:0000000997,ortholog_many2many
ART1L2,si:ch211-51i16.1,ortholog_many2many
ART1L2,art4,ortholog_many2many
ART1L2,si:ch211-163m16.7,ortholog_many2many
ART1L2,CABZ01059913.1,ortholog_many2many
ART1L2,CABZ01019904.1,ortholog_many2many
ART1L2,FO904885.2,ortholog_many2many
ART1L2,si:ch211-145b13.6,ortholog_many2many
INPP5F,inpp5f,ortholog_one2one
PALS2,mpp6b,ortholog_one2many
PALS2,mpp6a,ortholog_one2many
MHCY2B2,mhc2b,ortholog_many2many
MHCY2B2,zgc:103700,ortholog_many2many
MHCY2B2,si:busm1-228j01.4,ortholog_many2many
MHCY2B2,si:zfos-2070c2.3,ortholog_many2many
MHCY2B2,mhc2dab,ortholog_many2many
MHCY2B2,si:ch73-158p21.3,ortholog_many2many
MHCY2B2,FO744840.1,ortholog_many2many
MHCY2B2,si:dkey-33b17.3,ortholog_many2many
MHCY2B2,mhc2dbb,ortholog_many2many
MHCY2B2,si:busm1-228j01.6,ortholog_many2many
MHCY2B2,mhc2bl,ortholog_many2many
MCMBP,mcmbp,ortholog_one2one
MYT1L,myt1la,ortholog_one2one
REPS2,LO017845.1,ortholog_one2many
REPS2,reps2,ortholog_one2many
DFNA5,gsdmeb,ortholog_one2many
DFNA5,gsdmea,ortholog_one2many
GPM6B,gpm6ba,ortholog_one2many
GPM6B,gpm6bb,ortholog_one2many
CLN8,cln8,ortholog_one2one
SEC23IP,sec23ip,ortholog_one2one
RBBP7,rbb4l,ortholog_one2one
ZRANB1,zranb1b,ortholog_one2many
ZRANB1,zranb1a,ortholog_one2many
TXLNG,txlng,ortholog_one2one
OSBPL3,osbpl3b,ortholog_one2many
OSBPL3,osbpl3a,ortholog_one2many
KCNQ5,kcnq5a,ortholog_one2many
KCNQ5,kcnq5b,ortholog_one2many
DIAPH3,diaph3,ortholog_one2one
OFD1,ofd1,ortholog_one2one
RNF175,rnf121,ortholog_one2one
,zgc:110224,ortholog_one2one
TSSC1,eipr1,ortholog_one2one
PCDH17,pcdh17,ortholog_one2one
SH3BGRL2,sh3bgrl2,ortholog_one2one
TRAPPC2,trappc2,ortholog_one2one
CTBP2,ctbp2a,ortholog_one2one
,nipa1,ortholog_one2many
TRAPPC12,trappc12,ortholog_one2one
CASK,caska,ortholog_one2many
CASK,caskb,ortholog_one2many
FDX2,fdx2,ortholog_one2one
CYB5R4,cyb5r4,ortholog_one2one
NUMA1,numa1,ortholog_one2one
BCKDHB,bckdhb,ortholog_one2one
RAVER1,raver1,ortholog_one2one
GRHL1,grhl1,ortholog_one2one
GPR34,CABZ01118270.1,ortholog_one2many
GPR34,gpr34b,ortholog_one2many
ATP7B,atp7b,ortholog_one2one
TTK,ttk,ortholog_one2one
LRRC51,lrrc51,ortholog_one2one
USO1,uso1,ortholog_one2one
TYK2,tyk2,ortholog_one2one
KLF11,klf11a,ortholog_one2many
KLF11,klf11b,ortholog_one2many
EDRF1,edrf1,ortholog_one2one
RIMS1,rims1a,ortholog_one2one
RAB9A,rab9a,ortholog_one2one
ALG11,alg11,ortholog_one2one
TOP2B,top2b,ortholog_one2one
NYX,nyx,ortholog_one2one
ELOVL4,elovl4a,ortholog_one2many
ELOVL4,elovl4b,ortholog_one2many
,ppp2r3b,ortholog_one2one
G3BP2,g3bp2,ortholog_one2many
G3BP2,G3BP2,ortholog_one2many
LAMTOR1,lamtor1,ortholog_one2one
TOMT,tomt,ortholog_one2one
RRM2,rrm2,ortholog_one2many
ASRGL1,asrgl1,ortholog_one2one
NGLY1,ngly1,ortholog_one2one
,folr,ortholog_one2many
UROS,uros,ortholog_one2one
NEK3,CABZ01040556.1,ortholog_one2one
OXSM,oxsm,ortholog_one2one
OGFRL1,ogfrl1,ortholog_one2one
CDC37,cdc37,ortholog_one2one
HPCAL1,hpcal1,ortholog_one2one
DDX3X,ddx3xb,ortholog_one2many
DDX3X,ddx3xa,ortholog_one2many
MBOAT4,mboat4,ortholog_one2one
PPME1,ppme1,ortholog_one2one
CKAP2,si:ch211-266i6.3,ortholog_one2one
COQ2,coq2,ortholog_one2one
BCCIP,bccip,ortholog_one2one
RPL8,rpl8,ortholog_one2one
DHX32,dhx32a,ortholog_one2many
DHX32,dhx32b,ortholog_one2many
OSR1,osr1,ortholog_one2one
TCEANC,BX276105.1,ortholog_one2one
USP9Y,usp9,ortholog_one2one
C2CD3,c2cd3,ortholog_one2one
VPS36,vps36,ortholog_one2one
DAXX,daxx,ortholog_one2one
MAST1,mast1b,ortholog_one2many
MAST1,mast1a,ortholog_one2many
TTC32,ttc32,ortholog_one2one
HPSE,hpse,ortholog_one2one
DNAJB13,dnajb13,ortholog_one2one
ZBTB22,zbtb22b,ortholog_one2many
ZBTB22,zbtb22a,ortholog_one2many
LRRC3B,lrrc3b,ortholog_one2one
MED14,med14,ortholog_one2one
STAG3,si:ch211-269e2.1,ortholog_one2one
LPAR2,lpar2b,ortholog_one2many
LPAR2,lpar2a,ortholog_one2many
SNAP91,snap91a,ortholog_one2many
SNAP91,snap91b,ortholog_one2many
THSD1,thsd1,ortholog_one2many
ATP6AP2,atp6ap2,ortholog_one2one
PBX4,pbx2,ortholog_many2many
WDR35,wdr35,ortholog_one2one
EGFL6,egfl6,ortholog_one2one
,si:ch211-287a12.9,ortholog_one2one
NEK10,nek10,ortholog_one2one
MRPS18C,mrps18c,ortholog_one2one
COA4,COA4,ortholog_one2one
GTPBP6,gtpbp6,ortholog_one2one
ADAM12,adam12,ortholog_one2many
ADAM12,ADAM12,ortholog_one2many
BCOR,bcor,ortholog_one2one
MVB12A,mvb12a,ortholog_one2one
HELQ,helq,ortholog_one2one
MRPL48,mrpl48,ortholog_one2one
MATN3,matn3a,ortholog_one2many
MATN3,matn3b,ortholog_one2many
ATP13A1,atp13a1,ortholog_one2one
,alms1,ortholog_one2many
GPR63,gpr63,ortholog_one2one
DOCK1,dock1,ortholog_one2one
FAM175A,abraxas1,ortholog_one2one
SLC4A7,slc4a7,ortholog_one2one
ATP6V1C2,atp6v1c2,ortholog_one2one
,tpte,ortholog_one2one
RPS6KA3,rps6ka3b,ortholog_one2many
RPS6KA3,rps6ka3a,ortholog_one2many
,CT573476.1,ortholog_one2one
NMT2,nmt2,ortholog_one2one
KIFC1,kifc1,ortholog_one2one
TRPA1,trpa1b,ortholog_one2many
TRPA1,trpa1a,ortholog_one2many
PLCXD1,zgc:112023,ortholog_one2one
INSYN2A,INSYN2A,ortholog_one2many
BLEC3,BX682234.1,ortholog_many2many
BLEC3,si:ch211-193e13.5,ortholog_many2many
BLEC3,si:dkey-26c10.5,ortholog_many2many
BLEC3,si:ch211-170d8.8,ortholog_many2many
EOMES,eomesa,ortholog_one2many
EOMES,eomesb,ortholog_one2many
RPP38,rpp38,ortholog_one2one
PDIA6,pdia6,ortholog_one2one
JPH1,jph1b,ortholog_one2many
JPH1,jph1a,ortholog_one2many
CLRN3,clrn3,ortholog_one2one
RAB6A,rab6a,ortholog_one2one
SLC25A15,slc25a15b,ortholog_one2many
SLC25A15,slc25a15a,ortholog_one2many
AZI2,azi2,ortholog_one2one
MID1IP1,mid1ip1b,ortholog_one2one
FHL5,fhl5,ortholog_one2one
CHD7,chd7,ortholog_one2one
MRPS31,mrps31,ortholog_one2one
,illr2,ortholog_one2many
,illr1,ortholog_one2many
,si:ch211-232p21.6,ortholog_one2many
,si:ch211-133n4.7,ortholog_one2many
,si:ch73-86n18.1,ortholog_one2many
,zgc:174904,ortholog_one2many
,si:ch211-133n4.12,ortholog_one2many
,illr4,ortholog_one2many
,illr3,ortholog_one2many
,si:ch211-133n4.11,ortholog_one2many
HPGD,hpgd,ortholog_one2one
RGN,rgn,ortholog_one2one
FABP9,fabp11a,ortholog_many2many
FABP9,fabp11b,ortholog_many2many
FABP9,CABZ01088982.1,ortholog_many2many
FABP9,rbp5,ortholog_many2many
FABP9,rbp7a,ortholog_many2many
FABP9,nmnat1-rbp7a,ortholog_many2many
KCNF1,kcnf1a,ortholog_one2many
KCNF1,kcnf1b,ortholog_one2many
FOXO1,foxo1b,ortholog_one2many
FOXO1,foxo1a,ortholog_one2many
FAM168A,fam168a,ortholog_one2one
UFL1,ufl1,ortholog_one2one
EIF1AX,eif1axa,ortholog_one2one
FABP4,rbp5,ortholog_many2many
FABP4,rbp7a,ortholog_many2many
FABP4,nmnat1-rbp7a,ortholog_many2many
GLRA3,glra3,ortholog_one2one
C2orf50,si:dkey-18j18.3,ortholog_one2one
ACBD7,acbd7,ortholog_one2one
IL4I1,si:dkey-40g16.6,ortholog_one2one
SLC66A3,slc66a3,ortholog_one2one
CCNI,ccni,ortholog_one2one
OLAH,olah,ortholog_one2one
PLEKHB1,PLEKHB1,ortholog_one2one
CA8,ca8,ortholog_one2one
COG6,cog6,ortholog_one2one
MSC,msc,ortholog_one2one
LHFPL1,lhfpl6,ortholog_one2many
LHFPL1,,ortholog_one2many
PIN1,pin1,ortholog_one2one
KCNB2,KCNB2,ortholog_one2one
JADE3,jade3,ortholog_one2one
ROCK2,rock2b,ortholog_one2many
ROCK2,rock2bl,ortholog_one2many
ROCK2,si:dkey-65b13.9,ortholog_one2many
ROCK2,rock2a,ortholog_one2many
RELT,relt,ortholog_one2one
PTPRE,ptpreb,ortholog_one2many
PTPRE,ptprea,ortholog_one2many
OLFM2,olfm2a,ortholog_one2many
OLFM2,olfm2b,ortholog_one2many
NHLRC3,NHLRC3,ortholog_one2one
TSPAN7,tspan7b,ortholog_one2one
RP2,rp2,ortholog_one2one
E2F6,si:ch211-195d17.2,ortholog_one2one
PDK4,pdk4,ortholog_one2one
PROSER1,proser1,ortholog_one2one
FUT9,FUT9,ortholog_one2many
FUT9,ft1,ortholog_one2many
FUT9,fut9a,ortholog_one2many
FUT9,ft2,ortholog_one2many
NDUFA4,ndufa4,ortholog_one2many
NDUFA4,ndufa4l,ortholog_one2many
SLC9A7,slc9a7,ortholog_one2one
STOML3,stoml3b,ortholog_one2many
STOML3,stoml3a,ortholog_one2many
GREB1,greb1,ortholog_one2one
MIR30A,dre-mir-30e-2,ortholog_one2one
RAB2A,rab2a,ortholog_one2one
,si:ch211-197l9.5,ortholog_one2one
PPAN,ppan,ortholog_one2one
MAP7D2,map7d2b,ortholog_one2many
MAP7D2,map7d2a,ortholog_one2many
NANOS1,nanos1,ortholog_one2one
OTC,otc,ortholog_one2one
TBX18,tbx18,ortholog_one2one
FBXO8,fbxo8,ortholog_one2one
EIF3G,eif3g,ortholog_one2one
GSTA3,AL929536.3,ortholog_many2many
GSTA3,gsta.2,ortholog_many2many
GSTA3,gsta.1,ortholog_many2many
CEP44,cep44,ortholog_one2one
,c4,ortholog_one2one
CXorf23,zgc:112982,ortholog_one2one
,AL929536.3,ortholog_many2many
,gsta.2,ortholog_many2many
,gsta.1,ortholog_many2many
PRDM8,prdm8b,ortholog_one2one
TUBGCP5,tubgcp5,ortholog_one2one
FGF5,fgf5,ortholog_one2one
FAM171A1,fam171a1,ortholog_one2one
SH3KBP1,sh3kbp1,ortholog_one2one
TRIM13,trim13,ortholog_one2one
TERF1,terf1,ortholog_one2one
SHFM1,sem1,ortholog_one2one
BMP3,bmp3,ortholog_one2one
NXPH1,nxph1,ortholog_one2one
TRIM41,si:dkey-29p10.4,ortholog_one2one
SBSPON,SBSPON,ortholog_one2one
LPIN1,lpin1,ortholog_one2many
LPIN1,si:ch73-21k16.1,ortholog_one2many
MRPL53,mrpl53,ortholog_one2one
CYFIP1,cyfip1,ortholog_one2one
DNMT1,dnmt1,ortholog_one2one
SRPX,srpx,ortholog_one2one
TRIB2,trib2,ortholog_one2one
CEP162,cep162,ortholog_one2one
RACK1,rack1,ortholog_one2one
DCAF15,dcaf15,ortholog_one2one
NIPA2,nipa2,ortholog_one2one
RNASEH2B,rnaseh2b,ortholog_one2one
PPP1R9A,ppp1r9a,ortholog_one2one
FABP5,fabp11a,ortholog_many2many
FABP5,fabp11b,ortholog_many2many
FABP5,CABZ01088982.1,ortholog_many2many
FABP5,rbp5,ortholog_many2many
FABP5,rbp7a,ortholog_many2many
FABP5,nmnat1-rbp7a,ortholog_many2many
MRAP2,mrap2a,ortholog_one2one
P2RY2,p2ry2.3,ortholog_one2many
P2RY2,p2ry2.1,ortholog_one2many
P2RY2,p2ry2.2,ortholog_one2many
RASGEF1B,rasgef1bb,ortholog_one2many
RASGEF1B,rasgef1ba,ortholog_one2many
MAP3K15,map3k15,ortholog_one2one
ADHFE1,adhfe1,ortholog_one2one
HERC2,herc2,ortholog_one2one
FAM124A,FAM124A,ortholog_one2one
OCA2,oca2,ortholog_one2one
SERPINE3,serpine3,ortholog_one2one
PON1,pon2,ortholog_one2many
PON1,pon3.2,ortholog_one2many
PON1,pon1,ortholog_one2many
S1PR2,s1pr2,ortholog_one2one
MYBL1,mybl2a,ortholog_one2many
MYBL1,mybl1,ortholog_one2many
RPS3,rps3,ortholog_one2many
NXNL1,nxnl1,ortholog_one2one
SLC27A1,slc27a1a,ortholog_one2many
SLC27A1,slc27a1b,ortholog_one2many
PGLS,pgls,ortholog_one2one
FAM84A,lratd1,ortholog_one2one
VCPIP1,vcpip1,ortholog_one2one
TMEM106B,tmem106bb,ortholog_one2one
SERPINH1,serpinh1a,ortholog_one2many
SERPINH1,serpinh1b,ortholog_one2many
INTS6,ints6,ortholog_one2one
GALNTL6,GALNTL6,ortholog_one2one
GABRA5,gabra5,ortholog_one2one
ASB4,asb4,ortholog_one2one
PDHA2,pdha1b,ortholog_one2many
PDHA2,pdha1a,ortholog_one2many
,vwde,ortholog_one2one
VWDE,si:ch211-246m6.5,ortholog_one2one
SYTL5,sytl5,ortholog_one2one
GALNT7,galnt7,ortholog_one2one
HMGB2,hmgb2a,ortholog_one2one
GABRB3,gabrb3,ortholog_one2one
GDPD5,gdpd5a,ortholog_one2many
GDPD5,gdpd5b,ortholog_one2many
DLX6,dlx6a,ortholog_one2one
NBAS,nbas,ortholog_one2one
WDFY2,wdfy2,ortholog_one2one
CHST7,chst7,ortholog_one2one
BLEC1,BX682234.1,ortholog_many2many
BLEC1,si:ch211-193e13.5,ortholog_many2many
BLEC1,si:dkey-26c10.5,ortholog_many2many
BLEC1,si:ch211-170d8.8,ortholog_many2many
ADGRG2,adgrg4b,ortholog_one2one
,dhrs12,ortholog_one2one
DLX5,dlx5a,ortholog_one2one
BLEC2,BX682234.1,ortholog_many2many
BLEC2,si:ch211-193e13.5,ortholog_many2many
BLEC2,si:dkey-26c10.5,ortholog_many2many
